Date,Team,Acquired,Relinquished,Notes,Reg_games_missed,Post_games_missed,Season,Year,Game_number,Out_for_season,note_keyword,category
2019-10-29,Dallas Mavericks,,Ryan Broekhoff,placed on IL,76.0,0.0,regular,2019,4.0,False,roaster move,healthy inactive
2019-10-30,Golden State Warriors,,Jacob Evans,placed on IL with strained left adductor,57.0,0.0,regular,2019,4.0,False,hip,upper leg
2019-10-30,Indiana Pacers,,Edmond Sumner,placed on IL with fractured right hand,60.0,0.0,regular,2019,4.0,False,hand,hand
2019-10-30,Oklahoma City Thunder,,Steven Adams,placed on IL with bruised left knee,75.0,0.0,regular,2019,5.0,False,knee,knee
2019-10-30,Los Angeles Clippers,,Kawhi Leonard,placed on IL,76.0,0.0,regular,2019,5.0,False,roaster move,healthy inactive
2019-10-30,Boston Celtics,,Jaylen Brown,placed on IL with illness,75.0,0.0,regular,2019,4.0,False,sick,sick
2019-10-30,Philadelphia 76ers,,Shake Milton,placed on IL with left knee injury,72.0,0.0,regular,2019,4.0,False,knee,knee
2019-10-31,Denver Nuggets,,Will Barton,placed on IL with toe injury,75.0,0.0,regular,2019,5.0,False,toe,foot
2019-10-31,Miami Heat,,KZ Okpala,placed on IL with left Achilles injury,58.0,0.0,regular,2019,5.0,False,achilles,lower leg
2019-10-31,Cleveland Cavaliers,,Matthew Dellavedova,placed on IL for personal reasons (birth of child),75.0,0.0,regular,2019,5.0,False,personal reasons,healthy inactive
2019-10-31,Atlanta Hawks,,Trae Young,placed on IL with sprained right ankle,76.0,0.0,regular,2019,5.0,False,ankle,lower leg
2019-11-01,Indiana Pacers,,Myles Turner,placed on IL with sprained right ankle,69.0,0.0,regular,2019,5.0,False,ankle,lower leg
2019-11-01,Milwaukee Bucks,,Kyle Korver,placed on IL,76.0,0.0,regular,2019,5.0,False,roaster move,healthy inactive
2019-11-01,Boston Celtics,,Robert Williams,placed on IL with sore left hip,76.0,0.0,regular,2019,5.0,False,hip,upper leg
2019-11-01,Orlando Magic,,Michael Carter-Williams,placed on IL with bruised left hip,75.0,0.0,regular,2019,5.0,False,hip,upper leg
2019-11-01,Golden State Warriors,,Stephen Curry,placed on IL with fractured left hand,19.0,0.0,regular,2019,5.0,False,hand,hand
2019-11-02,Detroit Pistons,,Tim Frazier,placed on IL with strained right shoulder,71.0,0.0,regular,2019,7.0,False,shoulder,torso
2019-11-02,Orlando Magic,,Melvin Frazier,placed on IL with bruised left shoulder,75.0,0.0,regular,2019,6.0,False,shoulder,torso
2019-11-02,Utah Jazz,,Ed Davis,placed on IL with fractured fibula in left leg,63.0,0.0,regular,2019,7.0,False,fibula,lower leg
2019-11-02,Washington Wizards,,Jordan McRae,placed on IL with fractured finger,75.0,0.0,regular,2019,5.0,False,finger,hand
2019-11-03,Indiana Pacers,,Domantas Sabonis,placed on IL with left calf injury,74.0,0.0,regular,2019,6.0,False,calf,lower leg
2019-11-03,Dallas Mavericks,,Maximilian Kleber,placed on IL with bruised right knee,75.0,0.0,regular,2019,6.0,False,knee,knee
2019-11-03,Utah Jazz,,Emmanuel Mudiay,placed on IL with left hamstring injury,72.0,0.0,regular,2019,7.0,False,hamstring,upper leg
2019-11-04,Portland Trailblazers,,Zach Collins,placed on IL with surgery on left shoulder,,,,,,,shoulder,torso
2019-11-04,Memphis Grizzlies,,Grayson Allen,placed on IL with sore left ankle,67.0,0.0,regular,2019,6.0,False,ankle,lower leg
2019-11-04,Memphis Grizzlies,,Jaren Jackson,placed on IL with sore right knee,75.0,0.0,regular,2019,6.0,False,knee,knee
2019-11-04,Detroit Pistons,,Derrick Rose,placed on IL with right hamstring injury,71.0,0.0,regular,2019,8.0,False,hamstring,upper leg
2019-11-05,Denver Nuggets,,Vlatko Cancar,placed on IL,61.0,0.0,regular,2019,7.0,False,roaster move,healthy inactive
2019-11-05,Miami Heat,,Dion Waiters,placed on IL,62.0,0.0,regular,2019,7.0,False,roaster move,healthy inactive
2019-11-05,Boston Celtics,,Romeo Langford,placed on IL with illness,73.0,0.0,regular,2019,6.0,False,sick,sick
2019-11-06,Golden State Warriors,,Draymond Green,placed on IL with left index finger injury,71.0,0.0,regular,2019,8.0,False,finger,hand
2019-11-06,Minnesota Timberwolves,,Jeff Teague,placed on IL with illness,71.0,0.0,regular,2019,7.0,False,sick,sick
2019-11-06,Houston Rockets,,Eric Gordon,placed on IL with left hamstring injury,73.0,0.0,regular,2019,8.0,False,hamstring,upper leg
2019-11-06,Toronto Raptors,,Patrick McCaw,placed on IL with left knee injury,58.0,0.0,regular,2019,7.0,False,knee,knee
2019-11-06,Dallas Mavericks,,Ryan Broekhoff,placed on IL,73.0,0.0,regular,2019,7.0,False,roaster move,healthy inactive
2019-11-06,Orlando Magic,,Terrence Ross,placed on IL with sore right knee,72.0,0.0,regular,2019,8.0,False,knee,knee
2019-11-06,Los Angeles Clippers,,Kawhi Leonard,placed on IL,73.0,0.0,regular,2019,8.0,False,roaster move,healthy inactive
2019-11-06,Indiana Pacers,,Jeremy Lamb,placed on IL with sprained left ankle,67.0,0.0,regular,2019,8.0,False,ankle,lower leg
2019-11-07,Miami Heat,,Justise Winslow,placed on IL with concussion,65.0,0.0,regular,2019,8.0,False,head,head
2019-11-07,Boston Celtics,,Enes Kanter,placed on IL with bruised left knee,73.0,0.0,regular,2019,7.0,False,knee,knee
2019-11-08,Philadelphia 76ers,,Ben Simmons,placed on IL with right shoulder injury,72.0,0.0,regular,2019,8.0,False,shoulder,torso
2019-11-08,New York Knicks,,Mitchell Robinson,placed on IL with concussion,70.0,0.0,regular,2019,9.0,False,head,head
2019-11-08,Nets,,DeAndre Jordan,placed on IL with sprained left ankle,,,,,,,ankle,lower leg
2019-11-08,Indiana Pacers,,Goga Bitadze,placed on IL with concussion,70.0,0.0,regular,2019,9.0,False,head,head
2019-11-09,Milwaukee Bucks,,Kyle Korver,placed on IL with bruised head,71.0,0.0,regular,2019,10.0,False,head,head
2019-11-09,Chicago Bulls,,Otto Porter,placed on IL with sprained left foot,21.0,0.0,regular,2019,10.0,False,foot,foot
2019-11-09,Memphis Grizzlies,,Brandon Clarke,placed on IL with back injury,72.0,0.0,regular,2019,9.0,False,back,torso
2019-11-09,New Orleans Pelicans,,Lonzo Ball,placed on IL with strained right adductor,67.0,0.0,regular,2019,9.0,False,hip,upper leg
2019-11-09,Toronto Raptors,,Serge Ibaka,placed on IL with sprained right ankle,63.0,0.0,regular,2019,9.0,False,ankle,lower leg
2019-11-10,Oklahoma City Thunder,,Steven Adams,placed on IL with bruised left knee,71.0,0.0,regular,2019,10.0,False,knee,knee
2019-11-10,Toronto Raptors,,Kyle Lowry,placed on IL with fractured left thumb,62.0,0.0,regular,2019,9.0,False,finger,hand
2019-11-11,Boston Celtics,,Gordon Hayward,placed on IL with fractured left hand,60.0,0.0,regular,2019,9.0,False,hand,hand
2019-11-11,Dallas Mavericks,,Ryan Broekhoff,placed on IL,68.0,0.0,regular,2019,10.0,False,roaster move,healthy inactive
2019-11-11,Detroit Pistons,,Khyri Thomas,placed on IL with stress reaction in right foot,71.0,0.0,regular,2019,11.0,False,foot,foot
2019-11-12,Houston Rockets,,Eric Gordon,placed on IL with surgery on right knee,49.0,0.0,regular,2019,11.0,False,knee,knee
2019-11-12,Nets,,Caris LeVert,placed on IL with right thumb injury (surgery),,,,,,,finger,hand
2019-11-12,Golden State Warriors,,Damion Lee,placed on IL with fractured right hand,56.0,0.0,regular,2019,12.0,False,hand,hand
2019-11-12,Miami Heat,,James Johnson,placed on IL with illness,71.0,0.0,regular,2019,10.0,False,sick,sick
2019-11-12,Sacramento Kings,,DeAaron Fox,placed on IL with sprained left ankle,55.0,0.0,regular,2019,10.0,False,ankle,lower leg
2019-11-12,Philadelphia 76ers,,Trey Burke,placed on IL with left calf injury,71.0,0.0,regular,2019,10.0,False,calf,lower leg
2019-11-13,Boston Celtics,,Daniel Theis,placed on IL with finger injury,71.0,0.0,regular,2019,10.0,False,finger,hand
2019-11-13,Los Angeles Clippers,,Landry Shamet,placed on IL with sprained left ankle,54.0,0.0,regular,2019,11.0,False,ankle,lower leg
2019-11-13,Charlotte Hornets,,Dwayne Bacon,placed on IL with sore right knee,69.0,0.0,regular,2019,11.0,False,knee,knee
2019-11-13,Los Angeles Lakers,,Anthony Davis,placed on IL with sore right shoulder,70.0,0.0,regular,2019,11.0,False,shoulder,torso
2019-11-13,Toronto Raptors,,Ogugua Anunoby,placed on IL with right eye injury,70.0,0.0,regular,2019,11.0,False,eye,head
2019-11-13,Houston Rockets,,Danuel House,placed on IL with back injury,68.0,0.0,regular,2019,11.0,False,back,torso
2019-11-14,Atlanta Hawks,,Kevin Huerter,placed on IL with strained rotator cuff in left shoulder,60.0,0.0,regular,2019,11.0,False,shoulder,torso
2019-11-14,Milwaukee Bucks,,Khris Middleton,placed on IL with left thigh injury,64.0,0.0,regular,2019,11.0,False,quad,upper leg
2019-11-14,Los Angeles Clippers,,Patrick Beverley,placed on IL with left calf injury,68.0,0.0,regular,2019,12.0,False,calf,lower leg
2019-11-15,Minnesota Timberwolves,,Andrew Wiggins,placed on IL for personal reasons,60.0,0.0,regular,2019,12.0,False,personal reasons,healthy inactive
2019-11-15,Houston Rockets,,Clint Capela,placed on IL with concussion,68.0,0.0,regular,2019,12.0,False,head,head
2019-11-15,Detroit Pistons,,Jordan Bone,placed on IL,66.0,0.0,regular,2019,13.0,False,roaster move,healthy inactive
2019-11-15,Los Angeles Lakers,,Avery Bradley,placed on IL with right leg injury,57.0,0.0,regular,2019,12.0,False,leg,leg
2019-11-15,Sacramento Kings,,Trevor Ariza,placed on IL with right groin injury,70.0,0.0,regular,2019,11.0,False,groin,upper leg
2019-11-15,Boston Celtics,,Romeo Langford,placed on IL,59.0,0.0,regular,2019,11.0,False,roaster move,healthy inactive
2019-11-15,Orlando Magic,,Jonathan Isaac,placed on IL with sprained right ankle,68.0,0.0,regular,2019,12.0,False,ankle,lower leg
2019-11-16,Indiana Pacers,,TJ McConnell,placed on IL with right groin injury,67.0,0.0,regular,2019,13.0,False,groin,upper leg
2019-11-16,New Orleans Pelicans,,Jahlil Okafor,placed on IL with sprained left ankle,69.0,0.0,regular,2019,12.0,False,ankle,lower leg
2019-11-16,Indiana Pacers,,Malcolm Brogdon,placed on IL with sore lower back,66.0,0.0,regular,2019,13.0,False,back,torso
2019-11-16,Los Angeles Clippers,,Kawhi Leonard,placed on IL with bruised left knee,67.0,0.0,regular,2019,13.0,False,knee,knee
2019-11-17,Cleveland Cavaliers,,Larry Nance,placed on IL with sprained left thumb,68.0,0.0,regular,2019,12.0,False,finger,hand
2019-11-17,New Orleans Pelicans,,Derrick Favors,placed on IL with lower back spasms,56.0,0.0,regular,2019,13.0,False,back,torso
2019-11-17,Minnesota Timberwolves,,Andrew Wiggins,placed on IL with illness,60.0,0.0,regular,2019,14.0,False,sick,sick
2019-11-18,Minnesota Timberwolves,,Shabazz Napier,placed on IL with strained right hamstring,67.0,0.0,regular,2019,14.0,False,hamstring,upper leg
2019-11-18,Nets,,Kyrie Irving,placed on IL with right shoulder injury,,,,,,,shoulder,torso
2019-11-18,Cleveland Cavaliers,,Kevin Love,placed on IL with bruised lower back,68.0,0.0,regular,2019,13.0,False,back,torso
2019-11-18,Chicago Bulls,,Luke Kornet,placed on IL recovering from surgery on sinus,63.0,0.0,regular,2019,14.0,False,other,other
2019-11-18,Toronto Raptors,,Stanley Johnson,placed on IL with left groin injury,52.0,0.0,regular,2019,13.0,False,groin,upper leg
2019-11-19,Sacramento Kings,,Trevor Ariza,placed on IL with right groin injury,63.0,0.0,regular,2019,13.0,False,groin,upper leg
2019-11-20,Dallas Mavericks,,Seth Curry,placed on IL with illness,66.0,0.0,regular,2019,14.0,False,sick,sick
2019-11-20,Minnesota Timberwolves,,Naz Reid,placed on IL,60.0,0.0,regular,2019,15.0,False,roaster move,healthy inactive
2019-11-20,Minnesota Timberwolves,,Jake Layman,placed on IL with toe injury,26.0,0.0,regular,2019,15.0,False,toe,foot
2019-11-20,San Antonio Spurs,,Derrick White,placed on IL with sore left foot,65.0,0.0,regular,2019,15.0,False,foot,foot
2019-11-20,Orlando Magic,,Michael Carter-Williams,placed on IL with hip injury,62.0,0.0,regular,2019,14.0,False,hip,upper leg
2019-11-20,Utah Jazz,,Nigel Williams-Goss,placed on IL,62.0,0.0,regular,2019,14.0,False,roaster move,healthy inactive
2019-11-20,Cleveland Cavaliers,,Tristan Thompson,placed on IL,67.0,0.0,regular,2019,14.0,False,roaster move,healthy inactive
2019-11-20,Cleveland Cavaliers,,Brandon Knight,placed on IL with sprained right ankle,67.0,0.0,regular,2019,14.0,False,ankle,lower leg
2019-11-20,Chicago Bulls,,Chandler Hutchison,placed on IL with shin injury,65.0,0.0,regular,2019,15.0,False,shin,lower leg
2019-11-20,Philadelphia 76ers,,Josh Richardson,placed on IL with right hip flexor injury,66.0,0.0,regular,2019,14.0,False,hip,upper leg
2019-11-21,Portland Trailblazers,,Hassan Whiteside,placed on IL with right hip injury,,,,,,,hip,upper leg
2019-11-22,Houston Rockets,,Danuel House,placed on IL with sore left shoulder,65.0,0.0,regular,2019,16.0,False,shoulder,torso
2019-11-22,Atlanta Hawks,,Cam Reddish,placed on IL with sprained left wrist,65.0,0.0,regular,2019,15.0,False,wrist,arm
2019-11-23,Minnesota Timberwolves,,Robert Covington,placed on IL for personal reasons,,,,,,,personal reasons,healthy inactive
2019-11-23,Toronto Raptors,,Dewan Hernandez,placed on IL with sprained right thumb,63.0,0.0,regular,2019,15.0,False,finger,hand
2019-11-23,Detroit Pistons,,Tony Snell,placed on IL with strained left hip,65.0,0.0,regular,2019,16.0,False,hip,upper leg
2019-11-23,Detroit Pistons,,Blake Griffin,placed on IL with left hamstring injury,65.0,0.0,regular,2019,16.0,False,hamstring,upper leg
2019-11-23,Indiana Pacers,,JaKarr Sampson,placed on IL with sore back,54.0,0.0,regular,2019,15.0,False,back,torso
2019-11-23,Milwaukee Bucks,,Ersan Ilyasova,placed on IL with sore left heel,65.0,0.0,regular,2019,16.0,False,heel,foot
2019-11-23,Portland Trailblazers,,Damian Lillard,placed on IL with back spasms,,,,,,,back,torso
2019-11-23,Philadelphia 76ers,,Furkan Korkmaz,placed on IL with sprained left ankle,65.0,0.0,regular,2019,16.0,False,ankle,lower leg
2019-11-23,Orlando Magic,,Aaron Gordon,placed on IL with bruised right ankle,64.0,0.0,regular,2019,15.0,False,ankle,lower leg
2019-11-24,Dallas Mavericks,,Ryan Broekhoff,placed on IL,59.0,0.0,regular,2019,16.0,False,roaster move,healthy inactive
2019-11-25,Minnesota Timberwolves,,Shabazz Napier,placed on IL,64.0,0.0,regular,2019,17.0,False,roaster move,healthy inactive
2019-11-25,Oklahoma City Thunder,,Hamidou Diallo,placed on IL with sprained right elbow,38.0,0.0,regular,2019,16.0,False,elbow,arm
2019-11-25,Toronto Raptors,,Matt Thomas,placed on IL with fractured finger,45.0,0.0,regular,2019,16.0,False,finger,hand
2019-11-25,Detroit Pistons,,Sekou Doumbouya,placed on IL,62.0,0.0,regular,2019,17.0,False,roaster move,healthy inactive
2019-11-25,Detroit Pistons,,Jordan Bone,placed on IL,65.0,0.0,regular,2019,17.0,False,roaster move,healthy inactive
2019-11-25,Indiana Pacers,,Nazareth Mitrou-Long,placed on IL,23.0,0.0,regular,2019,16.0,False,roaster move,healthy inactive
2019-11-25,Nets,,DeAndre Jordan,placed on IL with sore left ankle,,,,,,,ankle,lower leg
2019-11-25,Boston Celtics,,Kemba Walker,placed on IL with sprained neck,65.0,0.0,regular,2019,16.0,False,neck,head
2019-11-25,Utah Jazz,,Rudy Gobert,placed on IL with sprained left ankle,64.0,0.0,regular,2019,17.0,False,ankle,lower leg
2019-11-25,Portland Trailblazers,,Gary Trent,placed on IL with strained right hamstring,,,,,,,hamstring,upper leg
2019-11-25,Philadelphia 76ers,,Kyle OQuinn,placed on IL with strained left calf,62.0,0.0,regular,2019,17.0,False,calf,lower leg
2019-11-25,Chicago Bulls,,Max Strus,placed on IL,63.0,0.0,regular,2019,18.0,False,roaster move,healthy inactive
2019-11-25,Boston Celtics,,Daniel Theis,placed on IL with illness,65.0,0.0,regular,2019,16.0,False,sick,sick
2019-11-25,Milwaukee Bucks,,George Hill,placed on IL with sore back,63.0,0.0,regular,2019,17.0,False,back,torso
2019-11-27,Phoenix Suns,,Deandre Ayton,placed on IL with sprained right ankle,55.0,0.0,regular,2019,17.0,False,ankle,lower leg
2019-11-27,San Antonio Spurs,,Chimezie Metu,placed on IL with sore left foot,61.0,0.0,regular,2019,19.0,False,foot,foot
2019-11-27,Washington Wizards,,CJ Miles,placed on IL with left wrist injury,43.0,0.0,regular,2019,16.0,False,wrist,arm
2019-11-27,Charlotte Hornets,,Cody Zeller,placed on IL with bruised left hip,61.0,0.0,regular,2019,19.0,False,hip,upper leg
2019-11-27,Miami Heat,,Derrick Jones,placed on IL with strained left hip,63.0,0.0,regular,2019,17.0,False,hip,upper leg
2019-11-27,Houston Rockets,,Clint Capela,placed on IL with illness,62.0,0.0,regular,2019,18.0,False,sick,sick
2019-11-27,Milwaukee Bucks,,Thanasis Antetokounmpo,placed on IL with illness,61.0,0.0,regular,2019,18.0,False,sick,sick
2019-11-27,Milwaukee Bucks,,Dragan Bender,placed on IL,62.0,0.0,regular,2019,18.0,False,roaster move,healthy inactive
2019-11-29,Golden State Warriors,,DAngelo Russell,placed on IL with sprained right thumb,59.0,0.0,regular,2019,20.0,False,finger,hand
2019-11-29,Utah Jazz,,Juwan Morgan,placed on IL,60.0,0.0,regular,2019,19.0,False,roaster move,healthy inactive
2019-11-29,Chicago Bulls,,Chandler Hutchison,placed on IL with right shoulder injury,46.0,0.0,regular,2019,20.0,False,shoulder,torso
2019-11-29,Milwaukee Bucks,,Sterling Brown,placed on IL with sprained right shoulder,60.0,0.0,regular,2019,19.0,False,shoulder,torso
2019-11-29,Milwaukee Bucks,,Kyle Korver,placed on IL with sore right elbow,62.0,0.0,regular,2019,19.0,False,elbow,arm
2019-11-29,Philadelphia 76ers,,Josh Richardson,placed on IL with right hamstring injury,57.0,0.0,regular,2019,19.0,False,hamstring,upper leg
2019-11-30,Houston Rockets,,Danuel House,placed on IL with illness,61.0,0.0,regular,2019,19.0,False,sick,sick
2019-11-30,Atlanta Hawks,,Cam Reddish,placed on IL with sprained left wrist,61.0,0.0,regular,2019,20.0,False,wrist,arm
2019-11-30,Milwaukee Bucks,,Brook Lopez,placed on IL with sore back,60.0,0.0,regular,2019,20.0,False,back,torso
2019-12-01,Orlando Magic,,Al-Farouq Aminu,placed on IL with right knee injury (out for season),57.0,0.0,regular,2019,19.0,False,knee,knee
2019-12-01,San Antonio Spurs,,LaMarcus Aldridge,placed on IL with right thigh injury,60.0,0.0,regular,2019,21.0,False,quad,upper leg
2019-12-01,Memphis Grizzlies,,Kyle Anderson,placed on IL with right heel injury,58.0,0.0,regular,2019,19.0,False,heel,foot
2019-12-01,Memphis Grizzlies,,Jonas Valanciunas,placed on IL with illness,62.0,0.0,regular,2019,19.0,False,sick,sick
2019-12-01,Memphis Grizzlies,,Ja Morant,placed on IL with back spasms,59.0,0.0,regular,2019,19.0,False,back,torso
2019-12-01,Los Angeles Clippers,,Rodney McGruder,placed on IL with strained right hamstring,55.0,0.0,regular,2019,21.0,False,hamstring,upper leg
2019-12-02,Phoenix Suns,,Cheick Diallo,placed on IL with illness,62.0,0.0,regular,2019,19.0,False,sick,sick
2019-12-02,New York Knicks,,Marcus Morris,placed on IL with neck spasms,60.0,0.0,regular,2019,21.0,False,neck,head
2019-12-02,Milwaukee Bucks,,Frank Mason,placed on IL,55.0,0.0,regular,2019,21.0,False,roaster move,healthy inactive
2019-12-02,Philadelphia 76ers,,Zhaire Smith,placed on IL,61.0,0.0,regular,2019,21.0,False,roaster move,healthy inactive
2019-12-02,Philadelphia 76ers,,Trey Burke,placed on IL with illness,60.0,0.0,regular,2019,21.0,False,sick,sick
2019-12-02,Atlanta Hawks,,Allen Crabbe,placed on IL with illness,59.0,0.0,regular,2019,21.0,False,sick,sick
2019-12-03,Washington Wizards,,Thomas Bryant,placed on IL with right foot injury,48.0,0.0,regular,2019,19.0,False,foot,foot
2019-12-03,Miami Heat,,Goran Dragic,placed on IL with strained right groin,53.0,0.0,regular,2019,20.0,False,groin,upper leg
2019-12-04,Orlando Magic,,Michael Carter-Williams,placed on IL with nose injury,60.0,0.0,regular,2019,21.0,False,nose,head
2019-12-04,Sacramento Kings,,Bogdan Bogdanovic,placed on IL with bruised right knee,61.0,0.0,regular,2019,20.0,False,knee,knee
2019-12-04,Utah Jazz,,Mike Conley,placed on IL with left hamstring injury,55.0,0.0,regular,2019,22.0,False,hamstring,upper leg
2019-12-04,Atlanta Hawks,,Chandler Parsons,placed on IL with flu,59.0,0.0,regular,2019,22.0,False,sick,sick
2019-12-04,Chicago Bulls,,Max Strus,placed on IL,57.0,0.0,regular,2019,22.0,False,roaster move,healthy inactive
2019-12-04,Milwaukee Bucks,,Dragan Bender,placed on IL,60.0,0.0,regular,2019,22.0,False,roaster move,healthy inactive
2019-12-04,Atlanta Hawks,,DeAndre Hunter,placed on IL with right index finger injury,59.0,0.0,regular,2019,22.0,False,finger,hand
2019-12-05,Washington Wizards,,Jordan McRae,placed on IL with surgery on finger,52.0,0.0,regular,2019,20.0,False,finger,hand
2019-12-06,Cleveland Cavaliers,,Kevin Love,placed on IL with illness,60.0,0.0,regular,2019,21.0,False,sick,sick
2019-12-06,Miami Heat,,Dion Waiters,placed on IL with illness,51.0,0.0,regular,2019,22.0,False,sick,sick
2019-12-06,Detroit Pistons,,Sekou Doumbouya,placed on IL,53.0,0.0,regular,2019,23.0,False,roaster move,healthy inactive
2019-12-06,Oklahoma City Thunder,,Terrance Ferguson,placed on IL with right hip injury,56.0,0.0,regular,2019,21.0,False,hip,upper leg
2019-12-06,Minnesota Timberwolves,,Andrew Wiggins,placed on IL with sprained left thumb,60.0,0.0,regular,2019,21.0,False,finger,hand
2019-12-06,Washington Wizards,,Isaiah Thomas,placed on IL with strained left calf,57.0,0.0,regular,2019,21.0,False,calf,lower leg
2019-12-07,Indiana Pacers,,Malcolm Brogdon,placed on IL with right hand injury,58.0,0.0,regular,2019,23.0,False,hand,hand
2019-12-07,New York Knicks,,Wayne Ellington,placed on IL with left Achilles injury,49.0,0.0,regular,2019,23.0,False,achilles,lower leg
2019-12-07,Utah Jazz,,Nigel Williams-Goss,placed on IL,58.0,0.0,regular,2019,23.0,False,roaster move,healthy inactive
2019-12-07,Portland Trailblazers,,Rodney Hood,placed on IL with torn left Achilles tendon (out for season),,,,,,,achilles,lower leg
2019-12-07,Philadelphia 76ers,,Joel Embiid,placed on IL with bruised left hip,58.0,0.0,regular,2019,23.0,False,hip,upper leg
2019-12-07,Memphis Grizzlies,,Brandon Clarke,placed on IL with left oblique injury,58.0,0.0,regular,2019,22.0,False,abdominal,torso
2019-12-08,Dallas Mavericks,,Delon Wright,placed on IL with strained right adductor,57.0,0.0,regular,2019,23.0,False,hip,upper leg
2019-12-08,Los Angeles Lakers,,Rajon Rondo,placed on IL with strained left hamstring,56.0,0.0,regular,2019,24.0,False,hamstring,upper leg
2019-12-08,Charlotte Hornets,,Marvin Williams,placed on IL with sore right knee,52.0,0.0,regular,2019,25.0,False,knee,knee
2019-12-09,Oklahoma City Thunder,,Danilo Gallinari,placed on IL with sprained right ankle,58.0,0.0,regular,2019,23.0,False,ankle,lower leg
2019-12-09,Houston Rockets,,Tyson Chandler,placed on IL with illness,55.0,0.0,regular,2019,23.0,False,sick,sick
2019-12-09,Los Angeles Clippers,,JaMychal Green,placed on IL with tailbone injury,50.0,0.0,regular,2019,25.0,False,other,other
2019-12-09,Boston Celtics,,Robert Williams,placed on IL with sore left hip,23.0,0.0,regular,2019,22.0,False,hip,upper leg
2019-12-09,Boston Celtics,,Marcus Smart,placed on IL with left eye injury,52.0,0.0,regular,2019,22.0,False,eye,head
2019-12-10,Miami Heat,,Justise Winslow,placed on IL with strained lower back,45.0,0.0,regular,2019,24.0,False,back,torso
2019-12-11,Houston Rockets,,Austin Rivers,placed on IL with flu,57.0,0.0,regular,2019,24.0,False,sick,sick
2019-12-11,Toronto Raptors,,Fred VanVleet,placed on IL with bruised right knee,54.0,0.0,regular,2019,24.0,False,knee,knee
2019-12-11,Nets,,Nicolas Claxton,placed on IL with left hamstring injury,,,,,,,hamstring,upper leg
2019-12-11,Orlando Magic,,Markelle Fultz,placed on IL with illness,57.0,0.0,regular,2019,24.0,False,sick,sick
2019-12-11,Minnesota Timberwolves,,Keita Bates-Diop,placed on IL with illness,57.0,0.0,regular,2019,24.0,False,sick,sick
2019-12-11,Los Angeles Lakers,,Kyle Kuzma,placed on IL with sprained left ankle,52.0,0.0,regular,2019,25.0,False,ankle,lower leg
2019-12-11,Charlotte Hornets,,Nicolas Batum,placed on IL with left hand injury,51.0,0.0,regular,2019,27.0,False,hand,hand
2019-12-11,Memphis Grizzlies,,Grayson Allen,placed on IL with sore right ankle,53.0,0.0,regular,2019,24.0,False,ankle,lower leg
2019-12-11,Chicago Bulls,,Max Strus,placed on IL,70.0,0.0,regular,2019,26.0,False,roaster move,healthy inactive
2019-12-11,Milwaukee Bucks,,Giannis Antetokounmpo,placed on IL with right quadricep injury,56.0,0.0,regular,2019,25.0,False,quad,upper leg
2019-12-12,Milwaukee Bucks,,Kyle Korver,placed on IL with sore back,55.0,0.0,regular,2019,26.0,False,back,torso
2019-12-12,Denver Nuggets,,Vlatko Cancar,placed on IL,58.0,0.0,regular,2019,23.0,False,roaster move,healthy inactive
2019-12-13,Golden State Warriors,,Draymond Green,placed on IL,54.0,0.0,regular,2019,27.0,False,roaster move,healthy inactive
2019-12-13,Memphis Grizzlies,,Ja Morant,placed on IL with back injury,56.0,0.0,regular,2019,25.0,False,back,torso
2019-12-13,Utah Jazz,,Tony Bradley,placed on IL with illness,55.0,0.0,regular,2019,26.0,False,sick,sick
2019-12-13,Los Angeles Clippers,,Patrick Beverley,placed on IL with concussion,53.0,0.0,regular,2019,27.0,False,head,head
2019-12-13,Philadelphia 76ers,,Al Horford,placed on IL with sore left knee,54.0,0.0,regular,2019,27.0,False,knee,knee
2019-12-13,New York Knicks,,Allonzo Trier,placed on IL with concussion,53.0,0.0,regular,2019,26.0,False,head,head
2019-12-14,Houston Rockets,,Russell Westbrook,placed on IL,55.0,0.0,regular,2019,26.0,False,roaster move,healthy inactive
2019-12-14,Denver Nuggets,,Paul Millsap,placed on IL with strained right quadriceps,56.0,0.0,regular,2019,24.0,False,quad,upper leg
2019-12-14,Dallas Mavericks,,Ryan Broekhoff,placed on IL,56.0,0.0,regular,2019,25.0,False,roaster move,healthy inactive
2019-12-14,Los Angeles Clippers,,Kawhi Leonard,placed on IL,53.0,0.0,regular,2019,28.0,False,roaster move,healthy inactive
2019-12-14,Milwaukee Bucks,,Eric Bledsoe,placed on IL with right fibula injury,47.0,0.0,regular,2019,27.0,False,fibula,lower leg
2019-12-15,Golden State Warriors,,Eric Paschall,placed on IL with sore left hip,53.0,0.0,regular,2019,28.0,False,hip,upper leg
2019-12-15,Philadelphia 76ers,,Joel Embiid,placed on IL with illness,53.0,0.0,regular,2019,28.0,False,sick,sick
2019-12-15,Denver Nuggets,,Vlatko Cancar,placed on IL,56.0,0.0,regular,2019,25.0,False,roaster move,healthy inactive
2019-12-16,Washington Wizards,,Moritz Wagner,placed on IL with sprained left ankle,33.0,0.0,regular,2019,25.0,False,ankle,lower leg
2019-12-16,Milwaukee Bucks,,Frank Mason,placed on IL,51.0,0.0,regular,2019,28.0,False,roaster move,healthy inactive
2019-12-16,Dallas Mavericks,,Luka Doncic,placed on IL with sprained right ankle,52.0,0.0,regular,2019,26.0,False,ankle,lower leg
