Date,Team,Relinquished,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category
2017-01-20,Dallas Mavericks,Jose Juan,strained left calf (DTD),1.0,0.0,regular,2016,43,,calf,lower leg
2017-01-20,Orlando Magic,CJ Wilcox,tendinitis in knee / left Achilles tendon (DTD),1.0,0.0,regular,2016,45,,achilles,lower leg
2017-01-20,San Antonio Spurs,Pau Gasol,surgery on left ring finger to repair fracture (out indefinitely),1.0,0.0,regular,2016,43,,finger,hand
2017-01-20,Memphis Grizzlies,Chandler Parsons,rest (DTD),1.0,0.0,regular,2016,45,,rest,rest
2017-01-20,Philadelphia 76ers,Joel Embiid,bruised left knee (DTD),1.0,0.0,regular,2016,41,,knee,knee
2017-01-21,Boston Celtics,Tyler Zeller,sinus infection (DTD),1.0,0.0,regular,2016,43,,sick,sick
2017-01-21,Houston Rockets,Ryan Anderson,illness (DTD),1.0,0.0,regular,2016,47,,sick,sick
2017-01-21,Nets,Joe Harris,sprained left ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2017-01-21,Miami Heat,Tyler Johnson,sprained/strained left shoulder (DTD),1.0,0.0,regular,2016,44,,shoulder,torso
2017-01-21,Los Angeles Lakers,DAngelo Russell,strained left calf / sprained ligament in right knee (DTD),1.0,0.0,regular,2016,48,,calf,lower leg
2017-01-21,Memphis Grizzlies,Troy Daniels,sprained MCL in right knee (DTD),1.0,0.0,regular,2016,46,,MCL,knee
2017-01-21,Boston Celtics,Demetrius Jackson,illness (DTD),1.0,0.0,regular,2016,43,,sick,sick
2017-01-21,Portland Trailblazers,Ed Davis,sprained left ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2017-01-21,Philadelphia 76ers,Joel Embiid,rest (DTD),1.0,0.0,regular,2016,42,,rest,rest
2017-01-22,Dallas Mavericks,Jose Juan,strained left calf (DTD),1.0,0.0,regular,2016,44,,calf,lower leg
2017-01-22,Toronto Raptors,DeMar DeRozan,sprained right ankle (DTD),1.0,0.0,regular,2016,44,,ankle,lower leg
2017-01-22,San Antonio Spurs,Emanuel Ginobili,sore back / back spasms (DTD),1.0,0.0,regular,2016,44,,back,torso
2017-01-22,Phoenix Suns,Dragan Bender,sore right ankle (DTD),1.0,0.0,regular,2016,44,,ankle,lower leg
2017-01-22,Minnesota Timberwolves,Ricky Rubio,sore hip (DTD),1.0,0.0,regular,2016,44,,hip,upper leg
2017-01-23,San Antonio Spurs,Kawhi Leonard,sore left hand (DTD),1.0,0.0,regular,2016,44,,hand,hand
2017-01-23,Charlotte Hornets,Brian Roberts,illness (DTD),1.0,0.0,regular,2016,45,,sick,sick
2017-01-23,Dallas Mavericks,Wesley Matthews,strained right hip (DTD),1.0,0.0,regular,2016,45,,hip,upper leg
2017-01-23,Boston Celtics,Gerald Green,illness (DTD),1.0,0.0,regular,2016,44,,sick,sick
2017-01-24,San Antonio Spurs,Jonathon Simmons,sprained right wrist (DTD),1.0,0.0,regular,2016,45,,wrist,arm
2017-01-24,Philadelphia 76ers,Joel Embiid,bruised left knee (DTD),1.0,0.0,regular,2016,43,,knee,knee
2017-01-24,Orlando Magic,Jodie Meeks,surgery on dislocated right thumb (out indefinitely),1.0,0.0,regular,2016,47,,finger,hand
2017-01-24,Orlando Magic,DJ Augustine,sprained right ankle (DTD),1.0,0.0,regular,2016,47,,ankle,lower leg
2017-01-24,Philadelphia 76ers,Jahlil Okafor,sore right knee (DTD),1.0,0.0,regular,2016,43,,knee,knee
2017-01-25,Houston Rockets,Eric Gordon,sore lower back / back spasms (DTD),1.0,0.0,regular,2016,49,,back,torso
2017-01-25,Portland Trailblazers,Ed Davis,sprained wrist / left ankle injury (DTD),0.0,0.0,off,,,,ankle,lower leg
2017-01-25,Portland Trailblazers,Maurice Harkless,strained left calf (DTD),0.0,0.0,off,,,,calf,lower leg
2017-01-25,Portland Trailblazers,Tim Quarterman,sprained left ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2017-01-25,Memphis Grizzlies,Chandler Parsons,sore left knee (DTD),1.0,0.0,regular,2016,47,,knee,knee
2017-01-25,Memphis Grizzlies,JaMychal Green,sore left knee (DTD),1.0,0.0,regular,2016,47,,knee,knee
2017-01-25,Dallas Mavericks,Deron Williams,sprained left big toe (DTD),1.0,0.0,regular,2016,45,,toe,foot
2017-01-26,Oklahoma City Thunder,Enes Kanter,fractured right arm / hand (out indefinitely),1.0,0.0,regular,2016,47,,hand,hand
2017-01-26,Dallas Mavericks,Dirk Nowitzki,rest (DTD),1.0,0.0,regular,2016,46,,rest,rest
2017-01-26,Los Angeles Lakers,Julius Randle,illness (DTD),1.0,0.0,regular,2016,50,,sick,sick
2017-01-27,Oklahoma City Thunder,Enes Kanter,surgery on right arm / hand to repair fracture (out indefinitely),1.0,0.0,regular,2016,48,,hand,hand
2017-01-27,Denver Nuggets,Nikola Jokic,strained left hip flexor (DTD),1.0,0.0,regular,2016,46,,hip,upper leg
2017-01-27,Nets,Trevor Booker,illness (DTD),0.0,0.0,off,,,,sick,sick
2017-01-27,Nets,Caris LeVert,rest (DTD),0.0,0.0,off,,,,rest,rest
2017-01-27,Nets,Brook Lopez,rest (DTD),0.0,0.0,off,,,,rest,rest
2017-01-27,Orlando Magic,Evan Fournier,sore right foot (DTD),1.0,0.0,regular,2016,48,,foot,foot
2017-01-27,Orlando Magic,CJ Wilcox,left ankle / Achilles tendinitis (DTD),1.0,0.0,regular,2016,48,,ankle,lower leg
2017-01-27,Miami Heat,Hassan Whiteside,ankle injury (DTD),1.0,0.0,regular,2016,47,,ankle,lower leg
2017-01-27,Boston Celtics,Al Horford,groin injury (DTD),1.0,0.0,regular,2016,46,,groin,upper leg
2017-01-28,New York Knicks,Derrick Rose,sprained left ankle (DTD),1.0,0.0,regular,2016,49,,ankle,lower leg
2017-01-28,Memphis Grizzlies,Deyonta Davis,left foot injury (DTD),1.0,0.0,regular,2016,49,,foot,foot
2017-01-28,Atlanta Hawks,Thabo Sefolosha,groin injury (DTD),1.0,0.0,regular,2016,48,,groin,upper leg
2017-01-28,Charlotte Hornets,Jeremy Lamb,metatarsal inflammation (DTD),1.0,0.0,regular,2016,48,,other,other
2017-01-29,Philadelphia 76ers,Joel Embiid,rest (DTD),1.0,0.0,regular,2016,46,,rest,rest
2017-01-29,Orlando Magic,CJ Wilcox,left Achilles tendinitis (DTD),1.0,0.0,regular,2016,49,,achilles,lower leg
2017-01-29,Portland Trailblazers,Ed Davis,left wrist injury,0.0,0.0,off,,,,wrist,arm
2017-01-30,Dallas Mavericks,Andrew Bogut,strained right hamstring (DTD),1.0,0.0,regular,2016,48,,hamstring,upper leg
2017-01-30,Los Angeles Lakers,Julius Randle,pneumonia (DTD),1.0,0.0,regular,2016,51,,sick,sick
2017-01-30,Philadelphia 76ers,Joel Embiid,bruised left knee (out for season),1.0,0.0,regular,2016,47,,knee,knee
2017-01-30,Cleveland Cavaliers,Kevin Love,lower back spasms (DTD),1.0,0.0,regular,2016,47,,back,torso
2017-01-31,New York Knicks,Kristaps Porzingis,illness (DTD),1.0,0.0,regular,2016,50,,sick,sick
2017-01-31,Denver Nuggets,Will Barton,sore left ankle (DTD),1.0,0.0,regular,2016,47,,ankle,lower leg
2017-01-31,New Orleans Pelicans,Tyreke Evans,left ankle injury (DTD),1.0,0.0,regular,2016,49,,ankle,lower leg
2017-02-01,Golden State Warriors,Zaur Pachulia,strained right rotator cuff (DTD),1.0,0.0,regular,2016,49,,shoulder,torso
2017-02-01,Golden State Warriors,Shaun Livingston,strained back (DTD),1.0,0.0,regular,2016,49,,back,torso
2017-02-01,Philadelphia 76ers,Robert Covington,bruised right hand/wrist (DTD),1.0,0.0,regular,2016,48,,hand,hand
2017-02-01,Utah Jazz,Rodney Hood,hyperextended right knee (DTD),1.0,0.0,regular,2016,50,,knee,knee
2017-02-01,Boston Celtics,Kelly Olynyk,sore/strained left shoulder (DTD),1.0,0.0,regular,2016,49,,shoulder,torso
2017-02-02,Denver Nuggets,Danilo Gallinari,strained groin (DTD),1.0,0.0,regular,2016,49,,groin,upper leg
2017-02-02,Indiana Pacers,Rodney Stuckey,sprained right ankle (DTD),1.0,0.0,regular,2016,49,,ankle,lower leg
2017-02-02,Golden State Warriors,Draymond Green,bruised left shoulder (DTD),1.0,0.0,regular,2016,50,,shoulder,torso
2017-02-02,Sacramento Kings,Garrett Temple,torn left hamstring (DTD),1.0,0.0,regular,2016,50,,hamstring,upper leg
2017-02-02,Philadelphia 76ers,Joel Embiid,rest (DTD),1.0,0.0,regular,2016,49,,rest,rest
2017-02-02,Philadelphia 76ers,Nerlens Noel,upper respiratory infection (DTD),1.0,0.0,regular,2016,49,,sick,sick
2017-02-03,Dallas Mavericks,Deron Williams,sprained right big toe (DTD),1.0,0.0,regular,2016,50,,toe,foot
2017-02-03,Minnesota Timberwolves,Zach LaVine,torn ACL in left knee (out for season),1.0,0.0,regular,2016,50,,ACL,knee
2017-02-03,Minnesota Timberwolves,Kris Dunn,right hand injury (DTD),1.0,0.0,regular,2016,50,,hand,hand
2017-02-03,Dallas Mavericks,Devin Harris,illness (DTD),1.0,0.0,regular,2016,50,,sick,sick
2017-02-03,Minnesota Timberwolves,Adreian Payne,thrombocytopenia (blood disorder) (DTD),1.0,0.0,regular,2016,50,,other,other
2017-02-03,Sacramento Kings,Arron Afflalo,illness (DTD),1.0,0.0,regular,2016,50,,sick,sick
2017-02-03,Charlotte Hornets,Ramon Sessions,torn lateral meniscus in left knee (out indefinitely),1.0,0.0,regular,2016,51,,knee,knee
2017-02-03,Chicago Bulls,Jimmy Butler,bruised right heel (DTD),1.0,0.0,regular,2016,51,,heel,foot
2017-02-03,Los Angeles Lakers,Julius Randle,illness (DTD),1.0,0.0,regular,2016,53,,sick,sick
2017-02-03,Houston Rockets,Nene Nene,sore groin (DTD),1.0,0.0,regular,2016,54,,groin,upper leg
2017-02-04,Memphis Grizzlies,Chandler Parsons,DNP,1.0,0.0,regular,2016,53,,other,other
2017-02-04,Toronto Raptors,Patrick Patterson,bruised left knee (DTD),1.0,0.0,regular,2016,52,,knee,knee
2017-02-04,Memphis Grizzlies,Marc Gasol,rest (DTD),1.0,0.0,regular,2016,53,,rest,rest
2017-02-04,Chicago Bulls,Cristiano Felicio,right leg injury (DTD),1.0,0.0,regular,2016,52,,leg,leg
2017-02-04,Philadelphia 76ers,Joel Embiid,sore left knee (out for seaon),1.0,0.0,regular,2016,50,,knee,knee
2017-02-04,Philadelphia 76ers,Jahlil Okafor,knee injury (DTD),1.0,0.0,regular,2016,50,,knee,knee
2017-02-04,Cleveland Cavaliers,Kyrie Irving,bruised right quadriceps (DTD),1.0,0.0,regular,2016,49,,quad,upper leg
2017-02-05,Nets,Caris LeVert,sore right knee (DTD),0.0,0.0,off,,,,knee,knee
2017-02-06,San Antonio Spurs,Kawhi Leonard,bruised right quadriceps (DTD),1.0,0.0,regular,2016,51,,quad,upper leg
2017-02-06,Nets,Quincy Acy,sprained left ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2017-02-06,Dallas Mavericks,Deron Williams,sprained right big toe (DTD),1.0,0.0,regular,2016,51,,toe,foot
2017-02-06,Philadelphia 76ers,Joel Embiid,bruised left knee (out for season),1.0,0.0,regular,2016,51,,knee,knee
2017-02-07,New Orleans Pelicans,Tyreke Evans,sprained left ankle (DTD),1.0,0.0,regular,2016,53,,ankle,lower leg
2017-02-07,Portland Trailblazers,Evan Turner,fractured right hand (out indefinitely),0.0,0.0,off,,,,hand,hand
2017-02-07,Dallas Mavericks,Deron Williams,sprained right big toe (DTD),1.0,0.0,regular,2016,52,,toe,foot
2017-02-08,Denver Nuggets,Kenneth Faried,sprained right ankle (DTD),1.0,0.0,regular,2016,52,,ankle,lower leg
2017-02-08,Phoenix Suns,Dragan Bender,surgery on right ankle to remove bone spur (out indefinitely),1.0,0.0,regular,2016,53,,ankle,lower leg
2017-02-08,Orlando Magic,Aaron Gordon,bone bruise in right foot (DTD),1.0,0.0,regular,2016,55,,foot,foot
2017-02-08,Miami Heat,Dion Waiters,sprained left ankle (DTD),1.0,0.0,regular,2016,53,,ankle,lower leg
2017-02-08,Charlotte Hornets,Ramon Sessions,surgery on left knee to repair torn lateral meniscus (out for season),1.0,0.0,regular,2016,53,,knee,knee
2017-02-08,Memphis Grizzlies,Vince Carter,rest (DTD),1.0,0.0,regular,2016,55,,rest,rest
2017-02-08,Cleveland Cavaliers,Iman Shumpert,sprained left ankle (DTD),1.0,0.0,regular,2016,51,,ankle,lower leg
2017-02-08,Milwaukee Bucks,Jabari Parker,torn ACL in left knee (out for season),1.0,0.0,regular,2016,51,,ACL,knee
2017-02-08,Portland Trailblazers,Evan Turner,surgery on right hand to repair fracture (out indefinitely),0.0,0.0,off,,,,hand,hand
2017-02-08,Philadelphia 76ers,Richaun Holmes,upper respiratory infection (DTD),1.0,0.0,regular,2016,52,,sick,sick
2017-02-08,Memphis Grizzlies,Zach Randolph,sore left foot (DTD),1.0,0.0,regular,2016,55,,foot,foot
2017-02-09,Dallas Mavericks,Deron Williams,sprained left big toe (DTD),1.0,0.0,regular,2016,53,,toe,foot
2017-02-09,Houston Rockets,Nene Nene,rest / shoulder injury (DTD),1.0,0.0,regular,2016,56,,rest,rest
2017-02-09,Houston Rockets,Eric Gordon,sore lower back (DTD),1.0,0.0,regular,2016,56,,back,torso
2017-02-09,Utah Jazz,George Hill,sore left big toe (DTD),1.0,0.0,regular,2016,54,,toe,foot
2017-02-09,Chicago Bulls,Paul Zipser,left ankle tendinitis (DTD),1.0,0.0,regular,2016,54,,ankle,lower leg
2017-02-09,Portland Trailblazers,Evan Turner,recovering from surgery on right hand to repair fracture (out indefinitely),0.0,0.0,off,,,,hand,hand
2017-02-09,Philadelphia 76ers,Joel Embiid,rest (DTD),1.0,0.0,regular,2016,53,,rest,rest
2017-02-09,Sacramento Kings,Ty Lawson,adductor muscle injury / strained left hamstring (DTD),1.0,0.0,regular,2016,54,,hamstring,upper leg
2017-02-10,Memphis Grizzlies,Chandler Parsons,rest (DTD),1.0,0.0,regular,2016,56,,rest,rest
2017-02-10,New Orleans Pelicans,Terrence Jones,sprained right thumb (DTD),1.0,0.0,regular,2016,54,,finger,hand
2017-02-10,Denver Nuggets,Emmanuel Mudiay,sore lower back (DTD),1.0,0.0,regular,2016,53,,back,torso
2017-02-11,Philadelphia 76ers,Joel Embiid,bruised left knee (out for season),1.0,0.0,regular,2016,54,,knee,knee
2017-02-12,Cleveland Cavaliers,Kevin Love,left knee injury (DTD),1.0,0.0,regular,2016,54,,knee,knee
2017-02-12,Chicago Bulls,Dwyane Wade,bruised right wrist (DTD),1.0,0.0,regular,2016,55,,wrist,arm
2017-02-12,Chicago Bulls,Jimmy Butler,bruised right heel (DTD),1.0,0.0,regular,2016,55,,heel,foot
2017-02-12,Chicago Bulls,Nikola Mirotic,back spasms (DTD),1.0,0.0,regular,2016,55,,back,torso
2017-02-13,Golden State Warriors,Klay Thompson,sore right heel (DTD),1.0,0.0,regular,2016,55,,heel,foot
2017-02-13,Denver Nuggets,Wilson Chandler,illness (DTD),1.0,0.0,regular,2016,55,,sick,sick
2017-02-13,Denver Nuggets,Darrell Arthur,sore left knee (DTD),1.0,0.0,regular,2016,55,,knee,knee
2017-02-13,Indiana Pacers,Lavoy Allen,sore right knee (DTD),1.0,0.0,regular,2016,55,,knee,knee
2017-02-13,Memphis Grizzlies,Tony Allen,rest (DTD),1.0,0.0,regular,2016,57,,rest,rest
2017-02-14,Portland Trailblazers,Al-Farouq Aminu,sprained left knee (DTD),0.0,0.0,off,,,,knee,knee
2017-02-14,Charlotte Hornets,Miles Plumlee,strained right calf (DTD),1.0,0.0,regular,2016,56,,calf,lower leg
2017-02-15,San Antonio Spurs,Emanuel Ginobili,left ankle impingement (DTD),1.0,0.0,regular,2016,56,,ankle,lower leg
2017-02-15,Minnesota Timberwolves,Lance Stephenson,sprained left ankle (DTD),1.0,0.0,regular,2016,57,,ankle,lower leg
2017-02-15,Orlando Magic,CJ Watson,sore right Achilles (DTD),1.0,0.0,regular,2016,58,,achilles,lower leg
2017-02-15,Sacramento Kings,Ty Lawson,strained left adductor muscle (DTD),1.0,0.0,regular,2016,57,,hip,upper leg
2017-02-15,Milwaukee Bucks,Jabari Parker,surgery on left knee to repair torn ACL (out for season),1.0,0.0,regular,2016,55,,ACL,knee
2017-02-16,Chicago Bulls,Paul Zipser,left ankle tendinitis (DTD),1.0,0.0,regular,2016,57,,ankle,lower leg
2017-02-16,Sacramento Kings,Malachi Richardson,torn right hamstring (DTD),1.0,0.0,regular,2016,58,,hamstring,upper leg
2017-02-22,New Orleans Pelicans,Omer Asik,illness (DTD),1.0,0.0,regular,2016,58,,sick,sick
2017-02-23,Orlando Magic,CJ Watson,Achilles injury (DTD),1.0,0.0,regular,2016,59,,achilles,lower leg
2017-02-23,Detroit Pistons,Beno Udrih,ankle injury (DTD),1.0,0.0,regular,2016,58,,ankle,lower leg
2017-02-23,New York Knicks,Kristaps Porzingis,sprained right ankle (DTD),1.0,0.0,regular,2016,58,,ankle,lower leg
2017-02-23,New Orleans Pelicans,Omri Casspi,fractured right thumb (out indefinitely),1.0,0.0,regular,2016,58,,finger,hand
2017-02-23,Sacramento Kings,Arron Afflalo,sore left hamstring (DTD),1.0,0.0,regular,2016,58,,hamstring,upper leg
2017-02-24,Los Angeles Clippers,Diamond Stone,left knee injury (DTD),1.0,0.0,regular,2016,58,,knee,knee
2017-02-25,Cleveland Cavaliers,LeBron James,illness (DTD),1.0,0.0,regular,2016,57,,sick,sick
2017-02-26,Miami Heat,Willie Reed,bursitis in right ankle / strained calf (DTD),1.0,0.0,regular,2016,60,,ankle,lower leg
2017-02-27,New York Knicks,Joakim Noah,arthrosopic surgery on left knee to remove loose body (out for season),1.0,0.0,regular,2016,60,,knee,knee
2017-02-27,Toronto Raptors,Kyle Lowry,surgery on right wrist to remove loose bodies (out indefinitely) (date approximate),1.0,0.0,regular,2016,60,,wrist,arm
2017-02-28,Milwaukee Bucks,Michael Beasley,hyperextended / sprained left knee (DTD),1.0,0.0,regular,2016,59,,knee,knee
2017-02-28,Dallas Mavericks,Wesley Matthews,right hip injury (DTD),1.0,0.0,regular,2016,60,,hip,upper leg
2017-03-01,Golden State Warriors,Kevin Durant,sprained MCL in left knee (out indefinitely),1.0,0.0,regular,2016,61,,MCL,knee
2017-03-01,Portland Trailblazers,Ed Davis,arthroscopic surgery on left shoulder to repair injured labrum (out for season),0.0,0.0,off,,,,shoulder,torso
2017-03-01,New York Knicks,Maurice Ndour,sprained right ankle (out indefinitely),1.0,0.0,regular,2016,61,,ankle,lower leg
2017-03-01,Denver Nuggets,Jameer Nelson,illness (DTD),1.0,0.0,regular,2016,61,,sick,sick
2017-03-02,Portland Trailblazers,Ed Davis,recovering from arthroscopic surgery on left shoulder to repair injured labrum (out for season),0.0,0.0,off,,,,shoulder,torso
2017-03-03,Philadelphia 76ers,Gerald Henderson,sore left hip (DTD),1.0,0.0,regular,2016,61,,hip,upper leg
2017-03-03,Charlotte Hornets,Frank Kaminsky,sprained AC joint in left shoulder (DTD),1.0,0.0,regular,2016,62,,shoulder,torso
2017-03-03,Utah Jazz,Joe Johnson,left groin injury (DTD),1.0,0.0,regular,2016,62,,groin,upper leg
2017-03-03,New Orleans Pelicans,Jarrett Jack,right knee injury (DTD),1.0,0.0,regular,2016,62,,knee,knee
2017-03-03,New Orleans Pelicans,Omer Asik,illness (DTD),1.0,0.0,regular,2016,62,,sick,sick
2017-03-04,Philadelphia 76ers,Jahlil Okafor,sore right knee (DTD),1.0,0.0,regular,2016,62,,knee,knee
2017-03-04,Portland Trailblazers,Festus Ezeli,surgery on left knee (out for season),0.0,0.0,off,,,,knee,knee
2017-03-04,Cleveland Cavaliers,Kyrie Irving,rest (DTD),1.0,0.0,regular,2016,61,,rest,rest
2017-03-04,Cleveland Cavaliers,LeBron James,rest (DTD),1.0,0.0,regular,2016,61,,rest,rest
2017-03-05,Utah Jazz,Joe Johnson,strained left groin (DTD),1.0,0.0,regular,2016,63,,groin,upper leg
2017-03-05,Orlando Magic,Nikola Vucevic,sore right Achilles (DTD),1.0,0.0,regular,2016,63,,achilles,lower leg
2017-03-06,Utah Jazz,George Hill,sore toe (DTD),1.0,0.0,regular,2016,64,,toe,foot
2017-03-06,Miami Heat,Tyler Johnson,sore left shoulder (DTD),1.0,0.0,regular,2016,64,,shoulder,torso
2017-03-06,Miami Heat,James Johnson,lacerated right elbow (DTD),1.0,0.0,regular,2016,64,,elbow,arm
2017-03-06,New York Knicks,Carmelo Anthony,sore left knee (DTD),1.0,0.0,regular,2016,64,,knee,knee
2017-03-06,Boston Celtics,Jonas Jerebko,flu (DTD),1.0,0.0,regular,2016,64,,sick,sick
2017-03-06,Miami Heat,James Johnson,right elbow injury (DTD),1.0,0.0,regular,2016,64,,elbow,arm
2017-03-07,Utah Jazz,Derrick Favors,sore right knee (DTD),1.0,0.0,regular,2016,65,,knee,knee
2017-03-08,Utah Jazz,George Hill,sore left big toe (DTD),1.0,0.0,regular,2016,65,,toe,foot
2017-03-08,Minnesota Timberwolves,Brandon Rush,illness (DTD),1.0,0.0,regular,2016,63,,sick,sick
2017-03-08,Houston Rockets,Ryan Anderson,back injury (DTD),1.0,0.0,regular,2016,65,,back,torso
2017-03-08,Toronto Raptors,DeMarre Carroll,sprained left ankle (DTD),1.0,0.0,regular,2016,64,,ankle,lower leg
2017-03-08,Denver Nuggets,Danilo Gallinari,illness (DTD),1.0,0.0,regular,2016,64,,sick,sick
2017-03-08,Cleveland Cavaliers,Kyle Korver,sore left foot (DTD),1.0,0.0,regular,2016,63,,foot,foot
2017-03-08,Cleveland Cavaliers,Andrew Bogut,fractured tibia in left / right leg (out for season),1.0,0.0,regular,2016,63,,tibia,lower leg
2017-03-09,San Antonio Spurs,Tony Parker,stiffness in back (DTD),1.0,0.0,regular,2016,64,,back,torso
2017-03-09,Nets,Brook Lopez,sprained right ankle (DTD),0.0,0.0,off,,,,ankle,lower leg
2017-03-09,Memphis Grizzlies,Chandler Parsons,sore left knee / rest (DTD),1.0,0.0,regular,2016,65,,rest,rest
2017-03-09,Charlotte Hornets,Johnny OBryant,sprained right ankle (out for season),1.0,0.0,regular,2016,65,,ankle,lower leg
2017-03-10,Milwaukee Bucks,Malcolm Brogdon,sore back (DTD),1.0,0.0,regular,2016,64,,back,torso
2017-03-10,Milwaukee Bucks,Mirza Teletovic,strained left hamstring (DTD),1.0,0.0,regular,2016,64,,hamstring,upper leg
2017-03-10,San Antonio Spurs,Kawhi Leonard,concussion (DTD),1.0,0.0,regular,2016,65,,head,head
2017-03-10,Golden State Warriors,Shaun Livingston,rest (DTD),1.0,0.0,regular,2016,65,,rest,rest
2017-03-11,San Antonio Spurs,Dejounte Murray,sore left groin (DTD),1.0,0.0,regular,2016,65,,groin,upper leg
2017-03-11,Golden State Warriors,Stephen Curry,rest (DTD),1.0,0.0,regular,2016,66,,rest,rest
2017-03-11,Golden State Warriors,Klay Thompson,rest (DTD),1.0,0.0,regular,2016,66,,rest,rest
2017-03-11,New Orleans Pelicans,Omer Asik,illness (out for season),1.0,0.0,regular,2016,66,,sick,sick
2017-03-11,San Antonio Spurs,Tony Parker,sore lower back (DTD),1.0,0.0,regular,2016,65,,back,torso
2017-03-11,Phoenix Suns,Alex Len,hip injury (DTD),1.0,0.0,regular,2016,66,,hip,upper leg
2017-03-11,Utah Jazz,Rudy Gobert,sore right leg (DTD),1.0,0.0,regular,2016,66,,leg,leg
2017-03-11,Philadelphia 76ers,Gerald Henderson,sore left hip / rest (DTD),1.0,0.0,regular,2016,65,,rest,rest
2017-03-11,Toronto Raptors,DeMarre Carroll,sore left ankle (DTD),1.0,0.0,regular,2016,66,,ankle,lower leg
2017-03-12,Philadelphia 76ers,Robert Covington,sore right knee (DTD),1.0,0.0,regular,2016,66,,knee,knee
2017-03-12,Miami Heat,Goran Dragic,bruised right orbital bone (DTD),1.0,0.0,regular,2016,67,,other,other
2017-03-12,Miami Heat,Goran Dragic,eye injury (DTD),1.0,0.0,regular,2016,67,,eye,head
2017-03-12,Phoenix Suns,Alex Len,bruised right hip (DTD),1.0,0.0,regular,2016,67,,hip,upper leg
2017-03-13,Denver Nuggets,Darrell Arthur,rest (DTD),1.0,0.0,regular,2016,67,,rest,rest
2017-03-13,Sacramento Kings,Tyreke Evans,sore left ankle (DTD),1.0,0.0,regular,2016,67,,ankle,lower leg
2017-03-13,San Antonio Spurs,Tony Parker,sore lower back (DTD),1.0,0.0,regular,2016,66,,back,torso
2017-03-13,Charlotte Hornets,Nicolas Batum,migraine headache (DTD),1.0,0.0,regular,2016,67,,head,head
2017-03-13,Memphis Grizzlies,Chandler Parsons,torn meniscus in left knee (out for season),1.0,0.0,regular,2016,67,,knee,knee
2017-03-14,Indiana Pacers,Lavoy Allen,sore left knee (DTD),1.0,0.0,regular,2016,67,,knee,knee
2017-03-15,Minnesota Timberwolves,Nemanja Bjelica,left ankle / foot injury (out for season),1.0,0.0,regular,2016,67,,foot,foot
2017-03-15,Minnesota Timberwolves,Lance Stephenson,sprained left ankle (DTD),1.0,0.0,regular,2016,67,,ankle,lower leg
2017-03-15,Phoenix Suns,Eric Bledsoe,left knee injury (out for season),1.0,0.0,regular,2016,68,,knee,knee
2017-03-15,Phoenix Suns,Brandon Knight,back spasms (DTD),1.0,0.0,regular,2016,68,,back,torso
2017-03-15,Denver Nuggets,Danilo Gallinari,left knee injury (DTD),1.0,0.0,regular,2016,68,,knee,knee
2017-03-15,Chicago Bulls,Dwyane Wade,fractured right elbow (out indefinitely),1.0,0.0,regular,2016,68,,elbow,arm
2017-03-15,Milwaukee Bucks,Rashad Vaughn,foot injury (DTD),1.0,0.0,regular,2016,67,,foot,foot
2017-03-16,Denver Nuggets,Darrell Arthur,sore left knee (DTD),1.0,0.0,regular,2016,68,,knee,knee
2017-03-16,Utah Jazz,Rodney Hood,sore right knee (DTD),1.0,0.0,regular,2016,69,,knee,knee
2017-03-16,Nets,Trevor Booker,rest (DTD),0.0,0.0,off,,,,rest,rest
2017-03-16,Los Angeles Clippers,Blake Griffin,rest (DTD),1.0,0.0,regular,2016,69,,rest,rest
2017-03-16,Boston Celtics,Isaiah Thomas,bone bruise in right knee (DTD),1.0,0.0,regular,2016,69,,knee,knee
2017-03-16,Cleveland Cavaliers,Derrick Williams,bruised right quadriceps (DTD),1.0,0.0,regular,2016,67,,quad,upper leg
2017-03-17,Nets,Joe Harris,sprained left shoulder (out for season),0.0,0.0,off,,,,shoulder,torso
2017-03-17,Nets,Trevor Booker,sore left leg (DTD),0.0,0.0,off,,,,leg,leg
2017-03-17,New Orleans Pelicans,DeMarcus Cousins,sore ribs / sore left knee (DTD),1.0,0.0,regular,2016,69,,knee,knee
2017-03-17,Phoenix Suns,Leandro Barbosa,illness (DTD),1.0,0.0,regular,2016,69,,sick,sick
2017-03-18,Nets,Sean Kilpatrick,strained left hamstring (DTD),0.0,0.0,off,,,,hamstring,upper leg
2017-03-18,Sacramento Kings,Tyreke Evans,ankle injury (DTD),1.0,0.0,regular,2016,69,,ankle,lower leg
2017-03-18,Atlanta Hawks,Paul Millsap,tightness in left knee (DTD),1.0,0.0,regular,2016,69,,knee,knee
2017-03-18,Miami Heat,Dion Waiters,sprained left ankle (out for season),1.0,0.0,regular,2016,70,,ankle,lower leg
2017-03-18,Cleveland Cavaliers,LeBron James,rest (DTD),1.0,0.0,regular,2016,68,,rest,rest
2017-03-18,Cleveland Cavaliers,Kyrie Irving,rest / knee injury (DTD),1.0,0.0,regular,2016,68,,rest,rest
2017-03-18,Cleveland Cavaliers,Kevin Love,rest (DTD),1.0,0.0,regular,2016,68,,rest,rest
