Date,Team,Player,Notes,reg_games_missed,post_games_missed,Season,Year,Game_number,Out_for_Season,note_keyword,category,Acquired,Reg_games_missed,Post_games_missed,Out_for_season,Pos,Age,G,GS,MPPG,TGP_prior_seasons,TMP_current_season,TMP_prior_seasons
2014-02-11,Memphis Grizzlies,Tony Allen,hand injury (DNP),1.0,0.0,regular,2013.0,51,,hand,hand,,,,,SG,32.0,55.0,28.0,23.2,94.0,1276.0,2530.7999999999997
2014-02-12,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013.0,52,,knee,knee,,,,,PF,27.0,31.0,27.0,26.8,51.0,830.8000000000001,877.1999999999999
2014-02-12,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,51,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-12,Houston Rockets,Patrick Beverley,strained abdominal (DNP),1.0,0.0,regular,2013.0,53,,abdominal,torso,,,,,PG,25.0,56.0,55.0,31.3,47.0,1752.8,913.2
2014-02-12,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,51,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-12,San Antonio Spurs,Tiago Splitter,bruised right calf/shin (DNP),1.0,0.0,regular,2013.0,53,,calf,lower leg,,,,,C,29.0,59.0,50.0,21.5,100.0,1268.5,2388.3
2014-02-12,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013.0,53,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-12,San Antonio Spurs,Tony Parker,rest (DNP),1.0,0.0,regular,2013.0,53,,rest,rest,,,,,PG,31.0,68.0,68.0,29.4,87.0,1999.2,2935.8
2014-02-12,Dallas Mavericks,Devin Harris,sprained left ankle / knee (DNP),1.0,0.0,regular,2013.0,54,,ankle,lower leg,,,,,PG,30.0,40.0,0.0,20.5,64.0,820.0,1646.0
2014-02-12,Milwaukee Bucks,OJ Mayo,conditioning (DNP),1.0,0.0,regular,2013.0,52,,other,other,,,,,Unknown,,,,,,,
2014-02-12,Atlanta Hawks,DeMarre Carroll,strained left hamstring (DNP),1.0,0.0,regular,2013.0,51,,hamstring,upper leg,,,,,SF,27.0,73.0,73.0,32.1,66.0,2343.3,1108.8000000000002
2014-02-12,Memphis Grizzlies,Tony Allen,hand injury (DNP),1.0,0.0,regular,2013.0,52,,hand,hand,,,,,SG,32.0,55.0,28.0,23.2,94.0,1276.0,2530.7999999999997
2014-02-12,Boston Celtics,Avery Bradley,sore right ankle (DNP),1.0,0.0,regular,2013.0,54,,ankle,lower leg,,,,,SG,23.0,60.0,58.0,30.9,56.0,1854.0,1625.8000000000002
2014-02-12,Milwaukee Bucks,Larry Sanders,fractured right orbital bone (DNP),1.0,0.0,regular,2013.0,52,,other,other,,,,,C,25.0,23.0,20.0,25.4,75.0,584.1999999999999,2051.5
2014-02-12,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013.0,52,,knee,knee,,,,,PF,26.0,42.0,14.0,19.1,80.0,802.2,1368.8
2014-02-12,Philadelphia 76ers,Hollis Thompson,sprained right ankle (DNP),1.0,0.0,regular,2013.0,54,,ankle,lower leg,,,,,SF,22.0,77.0,41.0,22.6,0.0,1740.2,0.0
2014-02-12,New York Knicks,JR Smith,fractured left cheekbone (DNP),1.0,0.0,regular,2013.0,52,,other,other,,,,,Unknown,,,,,,,
2014-02-13,Los Angeles Lakers,Jodie Meeks,sprained right ankle (DNP),1.0,0.0,regular,2013.0,53,,ankle,lower leg,,,,,SG,26.0,77.0,70.0,33.2,79.0,2556.4,1681.4
2014-02-13,Los Angeles Lakers,Steve Nash,back injury (DTD),1.0,0.0,regular,2013.0,53,,back,torso,,,,,PG,39.0,15.0,10.0,20.9,52.0,313.5,1686.0
2014-02-15,Milwaukee Bucks,Larry Sanders,surgery to repair fractured orbital bone (out indefinitely),1.0,0.0,regular,2013.0,53,,other,other,,,,,C,25.0,23.0,20.0,25.4,75.0,584.1999999999999,2051.5
2014-02-18,Cleveland Cavaliers,Anderson Varejao,sore back (DNP),1.0,0.0,regular,2013.0,54,,back,torso,,,,,C,31.0,65.0,29.0,27.7,25.0,1800.5,900.0
2014-02-18,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,52,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-18,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,52,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-18,San Antonio Spurs,Tiago Splitter,bruised right calf/shin (DNP),1.0,0.0,regular,2013.0,54,,calf,lower leg,,,,,C,29.0,59.0,50.0,21.5,100.0,1268.5,2388.3
2014-02-18,Memphis Grizzlies,Tony Allen,hand injury (DNP),1.0,0.0,regular,2013.0,53,,hand,hand,,,,,SG,32.0,55.0,28.0,23.2,94.0,1276.0,2530.7999999999997
2014-02-18,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013.0,53,,knee,knee,,,,,PF,26.0,42.0,14.0,19.1,80.0,802.2,1368.8
2014-02-18,Philadelphia 76ers,Hollis Thompson,sprained right ankle (DNP),1.0,0.0,regular,2013.0,55,,ankle,lower leg,,,,,SF,22.0,77.0,41.0,22.6,0.0,1740.2,0.0
2014-02-18,Atlanta Hawks,DeMarre Carroll,strained left hamstring (DNP),1.0,0.0,regular,2013.0,52,,hamstring,upper leg,,,,,SF,27.0,73.0,73.0,32.1,66.0,2343.3,1108.8000000000002
2014-02-19,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013.0,54,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-19,San Antonio Spurs,Tim Duncan,rest (DNP),1.0,0.0,regular,2013.0,55,,rest,rest,,,,,C,37.0,74.0,74.0,29.2,90.0,2160.7999999999997,2811.9
2014-02-19,San Antonio Spurs,Aron Baynes,bruised left knee (DNP),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,C,27.0,53.0,4.0,9.3,20.0,492.9,164.00000000000006
2014-02-19,Houston Rockets,Ronnie Brewer,sprained right ankle (DNP),1.0,0.0,regular,2013.0,54,,ankle,lower leg,,,,,SF,28.0,24.0,3.0,6.7,61.0,160.8,860.0
2014-02-19,Detroit Pistons,Chauncey Billups,arthroscopic surgery on left knee (out for season),1.0,0.0,regular,2013.0,54,,knee,knee,,,,,SG,37.0,19.0,7.0,16.3,28.0,309.7,533.2
2014-02-19,Los Angeles Lakers,Steve Nash,nerve root irritation (DNP),1.0,0.0,regular,2013.0,54,,other,other,,,,,PG,39.0,15.0,10.0,20.9,52.0,313.5,1686.0
2014-02-19,Los Angeles Lakers,Pau Gasol,strained right groin (DNP),1.0,0.0,regular,2013.0,54,,groin,upper leg,,,,,C,33.0,60.0,60.0,31.4,53.0,1884.0,1802.2
2014-02-19,New York Knicks,Amare Stoudemire,sore left knee (DNP),1.0,0.0,regular,2013.0,54,,knee,knee,,,,,Unknown,,,,,,,
2014-02-19,Atlanta Hawks,Gustavo Ayon,shoulder injury / stress fracture in right ankle (P) (DNP),1.0,0.0,regular,2013.0,53,,ankle,lower leg,,,,,C,28.0,26.0,14.0,16.5,58.0,429.0,738.4000000000001
2014-02-19,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,SG,22.0,70.0,24.0,29.6,61.0,2072.0,1756.8000000000002
2014-02-19,Portland Trailblazers,LaMarcus Aldridge,strained left groin (DNP),0.0,0.0,off,,-1,,groin,upper leg,,,,,Unknown,,,,,,,
2014-02-19,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013.0,54,,knee,knee,,,,,SG,28.0,64.0,9.0,28.3,59.0,1811.2,1410.1
2014-02-20,Minnesota Timberwolves,Ronny Turiaf,bruised right knee (out indefinitely),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,C,31.0,31.0,10.0,19.5,70.0,604.5,761.0
2014-02-20,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013.0,55,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-20,Houston Rockets,Ronnie Brewer,sprained right ankle (DNP),1.0,0.0,regular,2013.0,55,,ankle,lower leg,,,,,SF,28.0,24.0,3.0,6.7,61.0,160.8,860.0
2014-02-20,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,53,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-20,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,53,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-20,Denver Nuggets,JaVale McGee,surgery on left tibia to repair stress fracture (out for season),1.0,0.0,regular,2013.0,53,,tibia,lower leg,,,,,C,26.0,5.0,5.0,15.8,85.0,79.0,1542.1
2014-02-20,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013.0,54,,knee,knee,,,,,PF,26.0,42.0,14.0,19.1,80.0,802.2,1368.8
2014-02-20,Milwaukee Bucks,Brandon Knight,heel injury (DNP),1.0,0.0,regular,2013.0,54,,heel,foot,,,,,PG,22.0,72.0,69.0,33.3,75.0,2397.6,2362.5000000000005
2014-02-21,Oklahoma City Thunder,Kendrick Perkins,strained groin (DTD),1.0,0.0,regular,2013.0,57,,groin,upper leg,,,,,C,29.0,62.0,62.0,19.5,89.0,1209.0,2167.9
2014-02-21,Phoenix Suns,Leandro Barbosa,sprained left big toe (DNP),1.0,0.0,regular,2013.0,54,,toe,foot,,,,,PG,31.0,20.0,0.0,18.4,41.0,368.0,512.5
2014-02-21,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,54,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-21,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,54,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-21,Los Angeles Lakers,Steve Nash,nerve root irritation (DNP),1.0,0.0,regular,2013.0,55,,other,other,,,,,PG,39.0,15.0,10.0,20.9,52.0,313.5,1686.0
2014-02-21,Atlanta Hawks,Jeff Teague,sprained left ankle (DNP),1.0,0.0,regular,2013.0,54,,ankle,lower leg,,,,,PG,25.0,79.0,79.0,32.2,86.0,2543.8,2845.0
2014-02-21,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,SG,28.0,64.0,9.0,28.3,59.0,1811.2,1410.1
2014-02-21,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013.0,56,,knee,knee,,,,,Unknown,,,,,,,
2014-02-21,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013.0,56,,knee,knee,,,,,SG,22.0,70.0,24.0,29.6,61.0,2072.0,1756.8000000000002
2014-02-21,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013.0,56,,ankle,lower leg,,,,,Unknown,,,,,,,
2014-02-21,Cleveland Cavaliers,Anderson Varejao,sore back (DNP),1.0,0.0,regular,2013.0,56,,back,torso,,,,,C,31.0,65.0,29.0,27.7,25.0,1800.5,900.0
2014-02-21,Portland Trailblazers,LaMarcus Aldridge,strained left groin (DNP),0.0,0.0,off,,-1,,groin,upper leg,,,,,Unknown,,,,,,,
2014-02-21,Atlanta Hawks,Gustavo Ayon,right shoulder injury (DNP),1.0,0.0,regular,2013.0,54,,shoulder,torso,,,,,C,28.0,26.0,14.0,16.5,58.0,429.0,738.4000000000001
2014-02-22,Nets,Marcus Thornton,food poisoning (DNP),0.0,0.0,off,,-1,,sick,sick,,,,,Unknown,,,,,,,
2014-02-22,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013.0,56,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-22,Golden State Warriors,David Lee,stomach flu (DNP),1.0,0.0,regular,2013.0,56,,sick,sick,,,,,PF,30.0,69.0,67.0,33.2,85.0,2290.8,2972.0
2014-02-22,Minnesota Timberwolves,Ronny Turiaf,bone bruise in right knee (DNP),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,C,31.0,31.0,10.0,19.5,70.0,604.5,761.0
2014-02-22,New Orleans Pelicans,Jason Smith,right knee injury (DNP) (P),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,PF,27.0,31.0,27.0,26.8,51.0,830.8000000000001,877.1999999999999
2014-02-22,Orlando Magic,Arron Afflalo,sprained right ankle (DNP),1.0,0.0,regular,2013.0,58,,ankle,lower leg,,,,,SG,28.0,73.0,73.0,35.0,64.0,2555.0,2304.0
2014-02-22,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,PF,26.0,42.0,14.0,19.1,80.0,802.2,1368.8
2014-02-22,Atlanta Hawks,Gustavo Ayon,right shoulder injury (DNP),1.0,0.0,regular,2013.0,55,,shoulder,torso,,,,,C,28.0,26.0,14.0,16.5,58.0,429.0,738.4000000000001
2014-02-22,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,Unknown,,,,,,,
2014-02-22,Boston Celtics,Rajon Rondo,rest (DNP),1.0,0.0,regular,2013.0,57,,rest,rest,,,,,PG,27.0,30.0,30.0,33.3,38.0,999.0,1421.1999999999998
2014-02-22,Boston Celtics,Jared Sullinger,concussion (DNP),1.0,0.0,regular,2013.0,57,,head,head,,,,,PF,21.0,74.0,44.0,27.6,45.0,2042.4,891.0
2014-02-22,Milwaukee Bucks,Caron Butler,sore left ankle (DNP),1.0,0.0,regular,2013.0,55,,ankle,lower leg,,,,,SF,33.0,56.0,13.0,25.3,84.0,1416.8,2016.0
2014-02-22,Atlanta Hawks,Paul Millsap,bruised right knee (DNP),1.0,0.0,regular,2013.0,55,,knee,knee,,,,,PF,28.0,74.0,73.0,33.5,78.0,2479.0,2371.2
2014-02-23,Nets,Shaun Livingston,bruised tailbone (DNP),0.0,0.0,off,,-1,,other,other,,,,,Unknown,,,,,,,
2014-02-23,Minnesota Timberwolves,Ronny Turiaf,bone bruise in right knee (DNP),1.0,0.0,regular,2013.0,56,,knee,knee,,,,,C,31.0,31.0,10.0,19.5,70.0,604.5,761.0
2014-02-23,Phoenix Suns,Leandro Barbosa,sprained left big toe (DNP),1.0,0.0,regular,2013.0,55,,toe,foot,,,,,PG,31.0,20.0,0.0,18.4,41.0,368.0,512.5
2014-02-23,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,55,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-23,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,55,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-23,Denver Nuggets,Darrell Arthur,strained left groin/hip (DNP),1.0,0.0,regular,2013.0,55,,groin,upper leg,,,,,SF,25.0,68.0,1.0,17.1,74.0,1162.8000000000002,1143.1
2014-02-23,Nets,Marcus Thornton,food poisoning (DNP),0.0,0.0,off,,-1,,sick,sick,,,,,Unknown,,,,,,,
2014-02-23,Los Angeles Lakers,Steve Nash,nerve root irritation (DNP),1.0,0.0,regular,2013.0,56,,other,other,,,,,PG,39.0,15.0,10.0,20.9,52.0,313.5,1686.0
2014-02-23,Orlando Magic,Arron Afflalo,sprained right ankle (DNP),1.0,0.0,regular,2013.0,58,,ankle,lower leg,,,,,SG,28.0,73.0,73.0,35.0,64.0,2555.0,2304.0
2014-02-23,Nets,Kevin Garnett,rest (DNP),0.0,0.0,off,,-1,,rest,rest,,,,,Unknown,,,,,,,
2014-02-23,Miami Heat,LeBron James,fractured nose (DTD),1.0,0.0,regular,2013.0,54,,nose,head,,,,,PF,29.0,77.0,77.0,37.7,99.0,2902.9,3839.499999999999
2014-02-23,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,SG,22.0,70.0,24.0,29.6,61.0,2072.0,1756.8000000000002
2014-02-23,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013.0,57,,ankle,lower leg,,,,,Unknown,,,,,,,
2014-02-23,Chicago Bulls,Jimmy Butler,bruised ribs (DNP),1.0,0.0,regular,2013.0,55,,ribs,torso,,,,,SG,24.0,67.0,67.0,38.7,94.0,2592.9,2621.6
2014-02-23,Portland Trailblazers,LaMarcus Aldridge,strained left groin (DNP),0.0,0.0,off,,-1,,groin,upper leg,,,,,Unknown,,,,,,,
2014-02-24,Washington Wizards,Nene Nene,sprained MCL in right knee (P) / left knee injury (CBC) (out indefinitely),1.0,0.0,regular,2013.0,57,,MCL,knee,,,,,Unknown,,,,,,,
2014-02-24,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013.0,57,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-24,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013.0,56,,knee,knee,,,,,PF,27.0,31.0,27.0,26.8,51.0,830.8000000000001,877.1999999999999
2014-02-24,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013.0,58,,knee,knee,,,,,Unknown,,,,,,,
2014-02-24,Boston Celtics,Jared Sullinger,concussion (DNP),1.0,0.0,regular,2013.0,58,,head,head,,,,,PF,21.0,74.0,44.0,27.6,45.0,2042.4,891.0
2014-02-24,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013.0,56,,knee,knee,,,,,PF,26.0,42.0,14.0,19.1,80.0,802.2,1368.8
2014-02-24,Milwaukee Bucks,Caron Butler,sore left ankle (DNP),1.0,0.0,regular,2013.0,56,,ankle,lower leg,,,,,SF,33.0,56.0,13.0,25.3,84.0,1416.8,2016.0
2014-02-24,Philadelphia 76ers,Lorenzo Brown,wrist injury (DNP),1.0,0.0,regular,2013.0,57,,wrist,arm,,,,,PG,23.0,26.0,0.0,8.6,0.0,223.6,0.0
2014-02-24,Philadelphia 76ers,Danny Granger,DNP,1.0,0.0,regular,2013.0,57,,other,other,,,,,SF,30.0,41.0,2.0,20.7,5.0,848.6999999999999,74.0
2014-02-25,Washington Wizards,Kevin Seraphin,sore right knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,C,24.0,53.0,1.0,10.9,79.0,577.7,1722.2
2014-02-25,Minnesota Timberwolves,Ronny Turiaf,bone bruise in right knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,C,31.0,31.0,10.0,19.5,70.0,604.5,761.0
2014-02-25,Phoenix Suns,Viacheslav Kravtsov,sprained right ankle (DNP),1.0,0.0,regular,2013.0,56,,ankle,lower leg,,,,,C,26.0,20.0,0.0,3.0,25.0,60.0,225.0
2014-02-25,Phoenix Suns,Leandro Barbosa,sprained left big toe (DNP),1.0,0.0,regular,2013.0,56,,toe,foot,,,,,PG,31.0,20.0,0.0,18.4,41.0,368.0,512.5
2014-02-25,Houston Rockets,Greg Smith,knee injury (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,C,23.0,11.0,0.0,9.1,75.0,100.1,1172.0
2014-02-25,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,56,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-25,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,56,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-25,Portland Trailblazers,LaMarcus Aldridge,strained left groin (DNP),0.0,0.0,off,,-1,,groin,upper leg,,,,,Unknown,,,,,,,
2014-02-25,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,SG,28.0,64.0,9.0,28.3,59.0,1811.2,1410.1
2014-02-25,Atlanta Hawks,Paul Millsap,bruised right knee (DNP),1.0,0.0,regular,2013.0,56,,knee,knee,,,,,PF,28.0,74.0,73.0,33.5,78.0,2479.0,2371.2
2014-02-25,Atlanta Hawks,Gustavo Ayon,right shoulder injury (DNP),1.0,0.0,regular,2013.0,56,,shoulder,torso,,,,,C,28.0,26.0,14.0,16.5,58.0,429.0,738.4000000000001
2014-02-25,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013.0,58,,knee,knee,,,,,SG,22.0,70.0,24.0,29.6,61.0,2072.0,1756.8000000000002
2014-02-25,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013.0,58,,ankle,lower leg,,,,,Unknown,,,,,,,
2014-02-25,Chicago Bulls,Jimmy Butler,bruised ribs (DNP),1.0,0.0,regular,2013.0,56,,ribs,torso,,,,,SG,24.0,67.0,67.0,38.7,94.0,2592.9,2621.6
2014-02-25,Denver Nuggets,Darrell Arthur,strained left groin/hip (DNP),1.0,0.0,regular,2013.0,56,,groin,upper leg,,,,,SF,25.0,68.0,1.0,17.1,74.0,1162.8000000000002,1143.1
2014-02-26,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,PF,27.0,31.0,27.0,26.8,51.0,830.8000000000001,877.1999999999999
2014-02-26,Los Angeles Lakers,Steve Nash,nerve root irritation (DNP),1.0,0.0,regular,2013.0,58,,other,other,,,,,PG,39.0,15.0,10.0,20.9,52.0,313.5,1686.0
2014-02-26,Golden State Warriors,Nemanja Nedovic,strained left hamstring (DNP),1.0,0.0,regular,2013.0,58,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-26,Los Angeles Lakers,Nick Young,fractured patella in left knee (DNP),1.0,0.0,regular,2013.0,58,,knee,knee,,,,,SG,28.0,64.0,9.0,28.3,59.0,1811.2,1410.1
2014-02-26,Phoenix Suns,Goran Dragic,ankle injury (DNP),1.0,0.0,regular,2013.0,57,,ankle,lower leg,,,,,SG,27.0,76.0,75.0,35.1,77.0,2667.6,2579.5000000000005
2014-02-26,Phoenix Suns,Leandro Barbosa,sprained left big toe (DNP),1.0,0.0,regular,2013.0,57,,toe,foot,,,,,PG,31.0,20.0,0.0,18.4,41.0,368.0,512.5
2014-02-26,Phoenix Suns,Viacheslav Kravtsov,sprained right ankle (DNP),1.0,0.0,regular,2013.0,57,,ankle,lower leg,,,,,C,26.0,20.0,0.0,3.0,25.0,60.0,225.0
2014-02-26,Houston Rockets,Greg Smith,sore right knee (DNP),1.0,0.0,regular,2013.0,58,,knee,knee,,,,,C,23.0,11.0,0.0,9.1,75.0,100.1,1172.0
2014-02-26,Los Angeles Lakers,Chris Kaman,sore back (DNP),1.0,0.0,regular,2013.0,58,,back,torso,,,,,C,31.0,39.0,13.0,18.9,66.0,737.0999999999999,1366.2000000000005
2014-02-26,Cleveland Cavaliers,Dion Waiters,hyperextended left knee (DNP),1.0,0.0,regular,2013.0,59,,knee,knee,,,,,SG,22.0,70.0,24.0,29.6,61.0,2072.0,1756.8000000000002
2014-02-26,Atlanta Hawks,Gustavo Ayon,right shoulder injury (DNP),1.0,0.0,regular,2013.0,57,,shoulder,torso,,,,,C,28.0,26.0,14.0,16.5,58.0,429.0,738.4000000000001
2014-02-26,Boston Celtics,Vitor Faverani,knee injury (DNP),1.0,0.0,regular,2013.0,59,,knee,knee,,,,,Unknown,,,,,,,
2014-02-26,Boston Celtics,Kelly Olynyk,sprained left big toe (DNP),1.0,0.0,regular,2013.0,59,,toe,foot,,,,,C,22.0,70.0,9.0,20.0,0.0,1400.0,0.0
2014-02-26,Boston Celtics,Jared Sullinger,concussion (DNP),1.0,0.0,regular,2013.0,59,,head,head,,,,,PF,21.0,74.0,44.0,27.6,45.0,2042.4,891.0
2014-02-26,Cleveland Cavaliers,CJ Miles,sprained left ankle (DNP),1.0,0.0,regular,2013.0,59,,ankle,lower leg,,,,,Unknown,,,,,,,
2014-02-26,Portland Trailblazers,Thomas Robinson,strained patella in left knee (DNP),0.0,0.0,off,,-1,,knee,knee,,,,,Unknown,,,,,,,
2014-02-26,Portland Trailblazers,LaMarcus Aldridge,strained left groin (DNP),0.0,0.0,off,,-1,,groin,upper leg,,,,,Unknown,,,,,,,
2014-02-26,Philadelphia 76ers,Lorenzo Brown,wrist injury (DNP),1.0,0.0,regular,2013.0,58,,wrist,arm,,,,,PG,23.0,26.0,0.0,8.6,0.0,223.6,0.0
2014-02-26,Atlanta Hawks,Paul Millsap,bruised right knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,PF,28.0,74.0,73.0,33.5,78.0,2479.0,2371.2
2014-02-27,Washington Wizards,Kevin Seraphin,sore right knee (DNP),1.0,0.0,regular,2013.0,58,,knee,knee,,,,,C,24.0,53.0,1.0,10.9,79.0,577.7,1722.2
2014-02-27,Denver Nuggets,Wilson Chandler,sprained right knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,SF,26.0,62.0,55.0,31.1,49.0,1928.2,1284.4999999999998
2014-02-27,Denver Nuggets,Ty Lawson,fractured left rib (DNP),1.0,0.0,regular,2013.0,57,,ribs,torso,,,,,PG,26.0,62.0,61.0,35.8,79.0,2219.6,2747.0000000000005
2014-02-27,Denver Nuggets,Darrell Arthur,strained left groin/hip (DNP),1.0,0.0,regular,2013.0,57,,groin,upper leg,,,,,SF,25.0,68.0,1.0,17.1,74.0,1162.8000000000002,1143.1
2014-02-27,Milwaukee Bucks,Ekpe Udoh,swelling in right knee (DNP),1.0,0.0,regular,2013.0,57,,knee,knee,,,,,PF,26.0,42.0,14.0,19.1,80.0,802.2,1368.8
2014-02-27,Denver Nuggets,Nate Robinson,recovering from surgery on left knee to repair torn ACL (DNP),1.0,0.0,regular,2013.0,57,,ACL,knee,,,,,PG,29.0,44.0,1.0,19.7,94.0,866.8,2487.2
2014-02-28,New Orleans Pelicans,Jason Smith,right knee injury (DNP),1.0,0.0,regular,2013.0,58,,knee,knee,,,,,PF,27.0,31.0,27.0,26.8,51.0,830.8000000000001,877.1999999999999
2014-02-28,Golden State Warriors,Nemanja Nedovic,strained left hamstring / strep throat (DNP),1.0,0.0,regular,2013.0,59,,hamstring,upper leg,,,,,SG,22.0,24.0,0.0,5.9,0.0,141.60000000000002,0.0
2014-02-28,Phoenix Suns,Viacheslav Kravtsov,sprained right ankle (DNP),1.0,0.0,regular,2013.0,58,,ankle,lower leg,,,,,C,26.0,20.0,0.0,3.0,25.0,60.0,225.0
2014-02-28,Phoenix Suns,Leandro Barbosa,sprained left big toe (DNP),1.0,0.0,regular,2013.0,58,,toe,foot,,,,,PG,31.0,20.0,0.0,18.4,41.0,368.0,512.5
