,Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
315,Atlanta Hawks,2015,41,"Sat, Jan 16, 2016",,Brooklyn Nets,
316,Atlanta Hawks,2015,42,"Mon, Jan 18, 2016",,Orlando Magic,
317,Atlanta Hawks,2015,43,"Wed, Jan 20, 2016",@,Portland Trail Blazers,
318,Atlanta Hawks,2015,44,"Thu, Jan 21, 2016",@,Sacramento Kings,
319,Atlanta Hawks,2015,45,"Sat, Jan 23, 2016",@,Phoenix Suns,
320,Atlanta Hawks,2015,46,"Mon, Jan 25, 2016",@,Denver Nuggets,
321,Atlanta Hawks,2015,47,"Wed, Jan 27, 2016",,Los Angeles Clippers,
322,Atlanta Hawks,2015,48,"Thu, Jan 28, 2016",@,Indiana Pacers,
323,Atlanta Hawks,2015,49,"Sun, Jan 31, 2016",@,Miami Heat,
324,Atlanta Hawks,2015,50,"Mon, Feb 1, 2016",,Dallas Mavericks,
325,Atlanta Hawks,2015,51,"Wed, Feb 3, 2016",@,Philadelphia 76ers,
326,Atlanta Hawks,2015,52,"Fri, Feb 5, 2016",,Indiana Pacers,
327,Atlanta Hawks,2015,53,"Sun, Feb 7, 2016",@,Orlando Magic,
328,Atlanta Hawks,2015,54,"Mon, Feb 8, 2016",,Orlando Magic,OT
329,Atlanta Hawks,2015,55,"Wed, Feb 10, 2016",@,Chicago Bulls,
330,Atlanta Hawks,2015,56,"Fri, Feb 19, 2016",,Miami Heat,
331,Atlanta Hawks,2015,57,"Sat, Feb 20, 2016",,Milwaukee Bucks,2OT
332,Atlanta Hawks,2015,58,"Mon, Feb 22, 2016",,Golden State Warriors,
333,Atlanta Hawks,2015,59,"Fri, Feb 26, 2016",,Chicago Bulls,
334,Atlanta Hawks,2015,60,"Sun, Feb 28, 2016",,Charlotte Hornets,
335,Atlanta Hawks,2015,61,"Tue, Mar 1, 2016",@,Golden State Warriors,OT
336,Atlanta Hawks,2015,62,"Fri, Mar 4, 2016",@,Los Angeles Lakers,
337,Atlanta Hawks,2015,63,"Sat, Mar 5, 2016",@,Los Angeles Clippers,
338,Atlanta Hawks,2015,64,"Tue, Mar 8, 2016",@,Utah Jazz,
339,Atlanta Hawks,2015,65,"Thu, Mar 10, 2016",@,Toronto Raptors,
340,Atlanta Hawks,2015,66,"Sat, Mar 12, 2016",,Memphis Grizzlies,
341,Atlanta Hawks,2015,67,"Sun, Mar 13, 2016",,Indiana Pacers,
342,Atlanta Hawks,2015,68,"Wed, Mar 16, 2016",@,Detroit Pistons,
343,Atlanta Hawks,2015,69,"Thu, Mar 17, 2016",,Denver Nuggets,
344,Atlanta Hawks,2015,70,"Sat, Mar 19, 2016",,Houston Rockets,
345,Atlanta Hawks,2015,71,"Mon, Mar 21, 2016",,Washington Wizards,
346,Atlanta Hawks,2015,72,"Wed, Mar 23, 2016",@,Washington Wizards,
347,Atlanta Hawks,2015,73,"Fri, Mar 25, 2016",,Milwaukee Bucks,
348,Atlanta Hawks,2015,74,"Sat, Mar 26, 2016",@,Detroit Pistons,
349,Atlanta Hawks,2015,75,"Mon, Mar 28, 2016",@,Chicago Bulls,
350,Atlanta Hawks,2015,76,"Wed, Mar 30, 2016",@,Toronto Raptors,
351,Atlanta Hawks,2015,77,"Fri, Apr 1, 2016",,Cleveland Cavaliers,OT
352,Atlanta Hawks,2015,78,"Tue, Apr 5, 2016",,Phoenix Suns,
353,Atlanta Hawks,2015,79,"Thu, Apr 7, 2016",,Toronto Raptors,
354,Atlanta Hawks,2015,80,"Sat, Apr 9, 2016",,Boston Celtics,
355,Atlanta Hawks,2015,81,"Mon, Apr 11, 2016",@,Cleveland Cavaliers,
356,Atlanta Hawks,2015,82,"Wed, Apr 13, 2016",@,Washington Wizards,
357,Atlanta Hawks,2015,83,"Sat, Apr 16, 2016",,Boston Celtics,
358,Atlanta Hawks,2015,84,"Tue, Apr 19, 2016",,Boston Celtics,
359,Atlanta Hawks,2015,85,"Fri, Apr 22, 2016",@,Boston Celtics,
360,Atlanta Hawks,2015,86,"Sun, Apr 24, 2016",@,Boston Celtics,OT
361,Atlanta Hawks,2015,87,"Tue, Apr 26, 2016",,Boston Celtics,
362,Atlanta Hawks,2015,88,"Thu, Apr 28, 2016",@,Boston Celtics,
363,Atlanta Hawks,2015,89,"Mon, May 2, 2016",@,Cleveland Cavaliers,
364,Atlanta Hawks,2015,90,"Wed, May 4, 2016",@,Cleveland Cavaliers,
365,Atlanta Hawks,2015,91,"Fri, May 6, 2016",,Cleveland Cavaliers,
366,Atlanta Hawks,2015,92,"Sun, May 8, 2016",,Cleveland Cavaliers,
367,Atlanta Hawks,2016,1,"Thu, Oct 27, 2016",,Washington Wizards,
368,Atlanta Hawks,2016,2,"Sat, Oct 29, 2016",@,Philadelphia 76ers,
369,Atlanta Hawks,2016,3,"Mon, Oct 31, 2016",,Sacramento Kings,
370,Atlanta Hawks,2016,4,"Wed, Nov 2, 2016",,Los Angeles Lakers,
371,Atlanta Hawks,2016,5,"Fri, Nov 4, 2016",@,Washington Wizards,
372,Atlanta Hawks,2016,6,"Sat, Nov 5, 2016",,Houston Rockets,
373,Atlanta Hawks,2016,7,"Tue, Nov 8, 2016",@,Cleveland Cavaliers,
374,Atlanta Hawks,2016,8,"Wed, Nov 9, 2016",,Chicago Bulls,
375,Atlanta Hawks,2016,9,"Sat, Nov 12, 2016",,Philadelphia 76ers,
376,Atlanta Hawks,2016,10,"Tue, Nov 15, 2016",@,Miami Heat,
377,Atlanta Hawks,2016,11,"Wed, Nov 16, 2016",,Milwaukee Bucks,
378,Atlanta Hawks,2016,12,"Fri, Nov 18, 2016",@,Charlotte Hornets,
379,Atlanta Hawks,2016,13,"Sun, Nov 20, 2016",@,New York Knicks,
380,Atlanta Hawks,2016,14,"Tue, Nov 22, 2016",,New Orleans Pelicans,
381,Atlanta Hawks,2016,15,"Wed, Nov 23, 2016",@,Indiana Pacers,
382,Atlanta Hawks,2016,16,"Fri, Nov 25, 2016",@,Utah Jazz,
383,Atlanta Hawks,2016,17,"Sun, Nov 27, 2016",@,Los Angeles Lakers,
384,Atlanta Hawks,2016,18,"Mon, Nov 28, 2016",@,Golden State Warriors,
385,Atlanta Hawks,2016,19,"Wed, Nov 30, 2016",@,Phoenix Suns,
386,Atlanta Hawks,2016,20,"Fri, Dec 2, 2016",,Detroit Pistons,
387,Atlanta Hawks,2016,21,"Sat, Dec 3, 2016",@,Toronto Raptors,
388,Atlanta Hawks,2016,22,"Mon, Dec 5, 2016",,Oklahoma City Thunder,
389,Atlanta Hawks,2016,23,"Wed, Dec 7, 2016",,Miami Heat,
390,Atlanta Hawks,2016,24,"Fri, Dec 9, 2016",@,Milwaukee Bucks,
391,Atlanta Hawks,2016,25,"Tue, Dec 13, 2016",,Orlando Magic,
392,Atlanta Hawks,2016,26,"Fri, Dec 16, 2016",@,Toronto Raptors,
393,Atlanta Hawks,2016,27,"Sat, Dec 17, 2016",,Charlotte Hornets,
394,Atlanta Hawks,2016,28,"Mon, Dec 19, 2016",@,Oklahoma City Thunder,
395,Atlanta Hawks,2016,29,"Wed, Dec 21, 2016",,Minnesota Timberwolves,
396,Atlanta Hawks,2016,30,"Fri, Dec 23, 2016",@,Denver Nuggets,
397,Atlanta Hawks,2016,31,"Mon, Dec 26, 2016",@,Minnesota Timberwolves,
398,Atlanta Hawks,2016,32,"Wed, Dec 28, 2016",,New York Knicks,OT
399,Atlanta Hawks,2016,33,"Fri, Dec 30, 2016",,Detroit Pistons,
400,Atlanta Hawks,2016,34,"Sun, Jan 1, 2017",,San Antonio Spurs,OT
401,Atlanta Hawks,2016,35,"Wed, Jan 4, 2017",@,Orlando Magic,
402,Atlanta Hawks,2016,36,"Thu, Jan 5, 2017",@,New Orleans Pelicans,
403,Atlanta Hawks,2016,37,"Sat, Jan 7, 2017",@,Dallas Mavericks,
404,Atlanta Hawks,2016,38,"Tue, Jan 10, 2017",@,Brooklyn Nets,
405,Atlanta Hawks,2016,39,"Fri, Jan 13, 2017",,Boston Celtics,
406,Atlanta Hawks,2016,40,"Sun, Jan 15, 2017",,Milwaukee Bucks,
407,Atlanta Hawks,2016,41,"Mon, Jan 16, 2017",@,New York Knicks,
408,Atlanta Hawks,2016,42,"Wed, Jan 18, 2017",@,Detroit Pistons,
409,Atlanta Hawks,2016,43,"Fri, Jan 20, 2017",,Chicago Bulls,
410,Atlanta Hawks,2016,44,"Sat, Jan 21, 2017",,Philadelphia 76ers,
411,Atlanta Hawks,2016,45,"Mon, Jan 23, 2017",,Los Angeles Clippers,
412,Atlanta Hawks,2016,46,"Wed, Jan 25, 2017",@,Chicago Bulls,
413,Atlanta Hawks,2016,47,"Fri, Jan 27, 2017",,Washington Wizards,
414,Atlanta Hawks,2016,48,"Sun, Jan 29, 2017",,New York Knicks,4OT
415,Atlanta Hawks,2016,49,"Wed, Feb 1, 2017",@,Miami Heat,
416,Atlanta Hawks,2016,50,"Thu, Feb 2, 2017",@,Houston Rockets,
417,Atlanta Hawks,2016,51,"Sat, Feb 4, 2017",,Orlando Magic,
418,Atlanta Hawks,2016,52,"Mon, Feb 6, 2017",,Utah Jazz,
419,Atlanta Hawks,2016,53,"Wed, Feb 8, 2017",,Denver Nuggets,
420,Atlanta Hawks,2016,54,"Fri, Feb 10, 2017",@,Sacramento Kings,
421,Atlanta Hawks,2016,55,"Mon, Feb 13, 2017",@,Portland Trail Blazers,OT
422,Atlanta Hawks,2016,56,"Wed, Feb 15, 2017",@,Los Angeles Clippers,
423,Atlanta Hawks,2016,57,"Fri, Feb 24, 2017",,Miami Heat,
424,Atlanta Hawks,2016,58,"Sat, Feb 25, 2017",@,Orlando Magic,
425,Atlanta Hawks,2016,59,"Mon, Feb 27, 2017",@,Boston Celtics,
426,Atlanta Hawks,2016,60,"Wed, Mar 1, 2017",,Dallas Mavericks,
427,Atlanta Hawks,2016,61,"Fri, Mar 3, 2017",,Cleveland Cavaliers,
428,Atlanta Hawks,2016,62,"Sun, Mar 5, 2017",,Indiana Pacers,
429,Atlanta Hawks,2016,63,"Mon, Mar 6, 2017",,Golden State Warriors,
430,Atlanta Hawks,2016,64,"Wed, Mar 8, 2017",,Brooklyn Nets,
431,Atlanta Hawks,2016,65,"Fri, Mar 10, 2017",,Toronto Raptors,
432,Atlanta Hawks,2016,66,"Sat, Mar 11, 2017",@,Memphis Grizzlies,
433,Atlanta Hawks,2016,67,"Mon, Mar 13, 2017",@,San Antonio Spurs,
434,Atlanta Hawks,2016,68,"Thu, Mar 16, 2017",,Memphis Grizzlies,
435,Atlanta Hawks,2016,69,"Sat, Mar 18, 2017",,Portland Trail Blazers,
436,Atlanta Hawks,2016,70,"Mon, Mar 20, 2017",@,Charlotte Hornets,
437,Atlanta Hawks,2016,71,"Wed, Mar 22, 2017",@,Washington Wizards,
438,Atlanta Hawks,2016,72,"Fri, Mar 24, 2017",@,Milwaukee Bucks,
439,Atlanta Hawks,2016,73,"Sun, Mar 26, 2017",,Brooklyn Nets,
440,Atlanta Hawks,2016,74,"Tue, Mar 28, 2017",,Phoenix Suns,
441,Atlanta Hawks,2016,75,"Wed, Mar 29, 2017",@,Philadelphia 76ers,
442,Atlanta Hawks,2016,76,"Sat, Apr 1, 2017",@,Chicago Bulls,
443,Atlanta Hawks,2016,77,"Sun, Apr 2, 2017",@,Brooklyn Nets,
444,Atlanta Hawks,2016,78,"Thu, Apr 6, 2017",,Boston Celtics,
445,Atlanta Hawks,2016,79,"Fri, Apr 7, 2017",@,Cleveland Cavaliers,
446,Atlanta Hawks,2016,80,"Sun, Apr 9, 2017",,Cleveland Cavaliers,OT
447,Atlanta Hawks,2016,81,"Tue, Apr 11, 2017",,Charlotte Hornets,
448,Atlanta Hawks,2016,82,"Wed, Apr 12, 2017",@,Indiana Pacers,
449,Atlanta Hawks,2016,83,"Sun, Apr 16, 2017",@,Washington Wizards,
450,Atlanta Hawks,2016,84,"Wed, Apr 19, 2017",@,Washington Wizards,
451,Atlanta Hawks,2016,85,"Sat, Apr 22, 2017",,Washington Wizards,
452,Atlanta Hawks,2016,86,"Mon, Apr 24, 2017",,Washington Wizards,
453,Atlanta Hawks,2016,87,"Wed, Apr 26, 2017",@,Washington Wizards,
454,Atlanta Hawks,2016,88,"Fri, Apr 28, 2017",,Washington Wizards,
455,Atlanta Hawks,2017,1,"Wed, Oct 18, 2017",@,Dallas Mavericks,
456,Atlanta Hawks,2017,2,"Fri, Oct 20, 2017",@,Charlotte Hornets,
457,Atlanta Hawks,2017,3,"Sun, Oct 22, 2017",@,Brooklyn Nets,
458,Atlanta Hawks,2017,4,"Mon, Oct 23, 2017",@,Miami Heat,
459,Atlanta Hawks,2017,5,"Thu, Oct 26, 2017",@,Chicago Bulls,
460,Atlanta Hawks,2017,6,"Fri, Oct 27, 2017",,Denver Nuggets,
461,Atlanta Hawks,2017,7,"Sun, Oct 29, 2017",,Milwaukee Bucks,
462,Atlanta Hawks,2017,8,"Wed, Nov 1, 2017",@,Philadelphia 76ers,
463,Atlanta Hawks,2017,9,"Fri, Nov 3, 2017",,Houston Rockets,
464,Atlanta Hawks,2017,10,"Sun, Nov 5, 2017",@,Cleveland Cavaliers,
465,Atlanta Hawks,2017,11,"Mon, Nov 6, 2017",,Boston Celtics,
466,Atlanta Hawks,2017,12,"Fri, Nov 10, 2017",@,Detroit Pistons,
467,Atlanta Hawks,2017,13,"Sat, Nov 11, 2017",@,Washington Wizards,
468,Atlanta Hawks,2017,14,"Mon, Nov 13, 2017",@,New Orleans Pelicans,
469,Atlanta Hawks,2017,15,"Wed, Nov 15, 2017",,Sacramento Kings,
470,Atlanta Hawks,2017,16,"Sat, Nov 18, 2017",,Boston Celtics,
471,Atlanta Hawks,2017,17,"Mon, Nov 20, 2017",@,San Antonio Spurs,
472,Atlanta Hawks,2017,18,"Wed, Nov 22, 2017",,Los Angeles Clippers,
473,Atlanta Hawks,2017,19,"Fri, Nov 24, 2017",,New York Knicks,
474,Atlanta Hawks,2017,20,"Sat, Nov 25, 2017",,Toronto Raptors,
475,Atlanta Hawks,2017,21,"Thu, Nov 30, 2017",,Cleveland Cavaliers,
476,Atlanta Hawks,2017,22,"Sat, Dec 2, 2017",@,Brooklyn Nets,
477,Atlanta Hawks,2017,23,"Mon, Dec 4, 2017",,Brooklyn Nets,
478,Atlanta Hawks,2017,24,"Wed, Dec 6, 2017",@,Orlando Magic,OT
479,Atlanta Hawks,2017,25,"Sat, Dec 9, 2017",,Orlando Magic,
480,Atlanta Hawks,2017,26,"Sun, Dec 10, 2017",@,New York Knicks,
481,Atlanta Hawks,2017,27,"Tue, Dec 12, 2017",@,Cleveland Cavaliers,
482,Atlanta Hawks,2017,28,"Thu, Dec 14, 2017",,Detroit Pistons,
483,Atlanta Hawks,2017,29,"Fri, Dec 15, 2017",@,Memphis Grizzlies,
484,Atlanta Hawks,2017,30,"Mon, Dec 18, 2017",,Miami Heat,
485,Atlanta Hawks,2017,31,"Wed, Dec 20, 2017",,Indiana Pacers,
486,Atlanta Hawks,2017,32,"Fri, Dec 22, 2017",@,Oklahoma City Thunder,
487,Atlanta Hawks,2017,33,"Sat, Dec 23, 2017",,Dallas Mavericks,
488,Atlanta Hawks,2017,34,"Wed, Dec 27, 2017",,Washington Wizards,
489,Atlanta Hawks,2017,35,"Fri, Dec 29, 2017",@,Toronto Raptors,
490,Atlanta Hawks,2017,36,"Sat, Dec 30, 2017",,Portland Trail Blazers,
491,Atlanta Hawks,2017,37,"Tue, Jan 2, 2018",@,Phoenix Suns,
492,Atlanta Hawks,2017,38,"Fri, Jan 5, 2018",@,Portland Trail Blazers,
493,Atlanta Hawks,2017,39,"Sun, Jan 7, 2018",@,Los Angeles Lakers,
494,Atlanta Hawks,2017,40,"Mon, Jan 8, 2018",@,Los Angeles Clippers,
495,Atlanta Hawks,2017,41,"Wed, Jan 10, 2018",@,Denver Nuggets,
496,Atlanta Hawks,2017,42,"Fri, Jan 12, 2018",,Brooklyn Nets,
497,Atlanta Hawks,2017,43,"Mon, Jan 15, 2018",,San Antonio Spurs,
498,Atlanta Hawks,2017,44,"Wed, Jan 17, 2018",,New Orleans Pelicans,
499,Atlanta Hawks,2017,45,"Sat, Jan 20, 2018",,Chicago Bulls,
500,Atlanta Hawks,2017,46,"Mon, Jan 22, 2018",,Utah Jazz,
501,Atlanta Hawks,2017,47,"Wed, Jan 24, 2018",,Toronto Raptors,
502,Atlanta Hawks,2017,48,"Fri, Jan 26, 2018",@,Charlotte Hornets,
503,Atlanta Hawks,2017,49,"Sat, Jan 27, 2018",,Washington Wizards,
504,Atlanta Hawks,2017,50,"Mon, Jan 29, 2018",,Minnesota Timberwolves,
505,Atlanta Hawks,2017,51,"Wed, Jan 31, 2018",,Charlotte Hornets,
506,Atlanta Hawks,2017,52,"Fri, Feb 2, 2018",@,Boston Celtics,
507,Atlanta Hawks,2017,53,"Sun, Feb 4, 2018",@,New York Knicks,
508,Atlanta Hawks,2017,54,"Tue, Feb 6, 2018",,Memphis Grizzlies,
509,Atlanta Hawks,2017,55,"Thu, Feb 8, 2018",@,Orlando Magic,
510,Atlanta Hawks,2017,56,"Fri, Feb 9, 2018",,Cleveland Cavaliers,
511,Atlanta Hawks,2017,57,"Sun, Feb 11, 2018",,Detroit Pistons,
512,Atlanta Hawks,2017,58,"Tue, Feb 13, 2018",@,Milwaukee Bucks,
513,Atlanta Hawks,2017,59,"Wed, Feb 14, 2018",@,Detroit Pistons,
514,Atlanta Hawks,2017,60,"Fri, Feb 23, 2018",@,Indiana Pacers,
515,Atlanta Hawks,2017,61,"Mon, Feb 26, 2018",,Los Angeles Lakers,
516,Atlanta Hawks,2017,62,"Wed, Feb 28, 2018",,Indiana Pacers,
517,Atlanta Hawks,2017,63,"Fri, Mar 2, 2018",,Golden State Warriors,
518,Atlanta Hawks,2017,64,"Sun, Mar 4, 2018",,Phoenix Suns,
519,Atlanta Hawks,2017,65,"Tue, Mar 6, 2018",@,Toronto Raptors,
520,Atlanta Hawks,2017,66,"Fri, Mar 9, 2018",@,Indiana Pacers,
521,Atlanta Hawks,2017,67,"Sun, Mar 11, 2018",,Chicago Bulls,
522,Atlanta Hawks,2017,68,"Tue, Mar 13, 2018",,Oklahoma City Thunder,
523,Atlanta Hawks,2017,69,"Thu, Mar 15, 2018",,Charlotte Hornets,
524,Atlanta Hawks,2017,70,"Sat, Mar 17, 2018",@,Milwaukee Bucks,
525,Atlanta Hawks,2017,71,"Tue, Mar 20, 2018",@,Utah Jazz,
526,Atlanta Hawks,2017,72,"Thu, Mar 22, 2018",@,Sacramento Kings,
527,Atlanta Hawks,2017,73,"Fri, Mar 23, 2018",@,Golden State Warriors,
528,Atlanta Hawks,2017,74,"Sun, Mar 25, 2018",@,Houston Rockets,
529,Atlanta Hawks,2017,75,"Wed, Mar 28, 2018",@,Minnesota Timberwolves,
530,Atlanta Hawks,2017,76,"Fri, Mar 30, 2018",,Philadelphia 76ers,
531,Atlanta Hawks,2017,77,"Sun, Apr 1, 2018",,Orlando Magic,
532,Atlanta Hawks,2017,78,"Tue, Apr 3, 2018",@,Miami Heat,
533,Atlanta Hawks,2017,79,"Wed, Apr 4, 2018",,Miami Heat,
534,Atlanta Hawks,2017,80,"Fri, Apr 6, 2018",@,Washington Wizards,
535,Atlanta Hawks,2017,81,"Sun, Apr 8, 2018",@,Boston Celtics,
536,Atlanta Hawks,2017,82,"Tue, Apr 10, 2018",,Philadelphia 76ers,
537,Atlanta Hawks,2018,1,"Wed, Oct 17, 2018",@,New York Knicks,
538,Atlanta Hawks,2018,2,"Fri, Oct 19, 2018",@,Memphis Grizzlies,
539,Atlanta Hawks,2018,3,"Sun, Oct 21, 2018",@,Cleveland Cavaliers,
540,Atlanta Hawks,2018,4,"Wed, Oct 24, 2018",,Dallas Mavericks,
541,Atlanta Hawks,2018,5,"Sat, Oct 27, 2018",,Chicago Bulls,
542,Atlanta Hawks,2018,6,"Mon, Oct 29, 2018",@,Philadelphia 76ers,
543,Atlanta Hawks,2018,7,"Tue, Oct 30, 2018",@,Cleveland Cavaliers,
544,Atlanta Hawks,2018,8,"Thu, Nov 1, 2018",,Sacramento Kings,
545,Atlanta Hawks,2018,9,"Sat, Nov 3, 2018",,Miami Heat,
546,Atlanta Hawks,2018,10,"Tue, Nov 6, 2018",@,Charlotte Hornets,
547,Atlanta Hawks,2018,11,"Wed, Nov 7, 2018",,New York Knicks,
548,Atlanta Hawks,2018,12,"Fri, Nov 9, 2018",,Detroit Pistons,
549,Atlanta Hawks,2018,13,"Sun, Nov 11, 2018",@,Los Angeles Lakers,
550,Atlanta Hawks,2018,14,"Tue, Nov 13, 2018",@,Golden State Warriors,
551,Atlanta Hawks,2018,15,"Thu, Nov 15, 2018",@,Denver Nuggets,
552,Atlanta Hawks,2018,16,"Sat, Nov 17, 2018",@,Indiana Pacers,
553,Atlanta Hawks,2018,17,"Mon, Nov 19, 2018",,Los Angeles Clippers,
554,Atlanta Hawks,2018,18,"Wed, Nov 21, 2018",,Toronto Raptors,
555,Atlanta Hawks,2018,19,"Fri, Nov 23, 2018",,Boston Celtics,
556,Atlanta Hawks,2018,20,"Sun, Nov 25, 2018",,Charlotte Hornets,
557,Atlanta Hawks,2018,21,"Tue, Nov 27, 2018",@,Miami Heat,
558,Atlanta Hawks,2018,22,"Wed, Nov 28, 2018",@,Charlotte Hornets,
559,Atlanta Hawks,2018,23,"Fri, Nov 30, 2018",@,Oklahoma City Thunder,
560,Atlanta Hawks,2018,24,"Mon, Dec 3, 2018",,Golden State Warriors,
561,Atlanta Hawks,2018,25,"Wed, Dec 5, 2018",,Washington Wizards,
562,Atlanta Hawks,2018,26,"Sat, Dec 8, 2018",,Denver Nuggets,
563,Atlanta Hawks,2018,27,"Wed, Dec 12, 2018",@,Dallas Mavericks,
564,Atlanta Hawks,2018,28,"Fri, Dec 14, 2018",@,Boston Celtics,
565,Atlanta Hawks,2018,29,"Sun, Dec 16, 2018",@,Brooklyn Nets,
566,Atlanta Hawks,2018,30,"Tue, Dec 18, 2018",,Washington Wizards,
567,Atlanta Hawks,2018,31,"Fri, Dec 21, 2018",@,New York Knicks,
568,Atlanta Hawks,2018,32,"Sun, Dec 23, 2018",@,Detroit Pistons,
569,Atlanta Hawks,2018,33,"Wed, Dec 26, 2018",,Indiana Pacers,
570,Atlanta Hawks,2018,34,"Fri, Dec 28, 2018",@,Minnesota Timberwolves,OT
571,Atlanta Hawks,2018,35,"Sat, Dec 29, 2018",,Cleveland Cavaliers,
572,Atlanta Hawks,2018,36,"Mon, Dec 31, 2018",@,Indiana Pacers,
573,Atlanta Hawks,2018,37,"Wed, Jan 2, 2019",@,Washington Wizards,
574,Atlanta Hawks,2018,38,"Fri, Jan 4, 2019",@,Milwaukee Bucks,
575,Atlanta Hawks,2018,39,"Sun, Jan 6, 2019",,Miami Heat,
576,Atlanta Hawks,2018,40,"Tue, Jan 8, 2019",@,Toronto Raptors,
577,Atlanta Hawks,2018,41,"Wed, Jan 9, 2019",@,Brooklyn Nets,
578,Atlanta Hawks,2018,42,"Fri, Jan 11, 2019",@,Philadelphia 76ers,
579,Atlanta Hawks,2018,43,"Sun, Jan 13, 2019",,Milwaukee Bucks,
580,Atlanta Hawks,2018,44,"Tue, Jan 15, 2019",,Oklahoma City Thunder,
581,Atlanta Hawks,2018,45,"Sat, Jan 19, 2019",,Boston Celtics,
582,Atlanta Hawks,2018,46,"Mon, Jan 21, 2019",,Orlando Magic,
583,Atlanta Hawks,2018,47,"Wed, Jan 23, 2019",@,Chicago Bulls,
584,Atlanta Hawks,2018,48,"Sat, Jan 26, 2019",@,Portland Trail Blazers,
585,Atlanta Hawks,2018,49,"Mon, Jan 28, 2019",@,Los Angeles Clippers,
586,Atlanta Hawks,2018,50,"Wed, Jan 30, 2019",@,Sacramento Kings,
587,Atlanta Hawks,2018,51,"Fri, Feb 1, 2019",@,Utah Jazz,
588,Atlanta Hawks,2018,52,"Sat, Feb 2, 2019",@,Phoenix Suns,
589,Atlanta Hawks,2018,53,"Mon, Feb 4, 2019",@,Washington Wizards,
590,Atlanta Hawks,2018,54,"Thu, Feb 7, 2019",,Toronto Raptors,
591,Atlanta Hawks,2018,55,"Sat, Feb 9, 2019",,Charlotte Hornets,
592,Atlanta Hawks,2018,56,"Sun, Feb 10, 2019",,Orlando Magic,
593,Atlanta Hawks,2018,57,"Tue, Feb 12, 2019",,Los Angeles Lakers,
594,Atlanta Hawks,2018,58,"Thu, Feb 14, 2019",,New York Knicks,
595,Atlanta Hawks,2018,59,"Fri, Feb 22, 2019",,Detroit Pistons,
596,Atlanta Hawks,2018,60,"Sat, Feb 23, 2019",,Phoenix Suns,
597,Atlanta Hawks,2018,61,"Mon, Feb 25, 2019",@,Houston Rockets,
598,Atlanta Hawks,2018,62,"Wed, Feb 27, 2019",,Minnesota Timberwolves,OT
599,Atlanta Hawks,2018,63,"Fri, Mar 1, 2019",,Chicago Bulls,4OT
600,Atlanta Hawks,2018,64,"Sun, Mar 3, 2019",@,Chicago Bulls,
601,Atlanta Hawks,2018,65,"Mon, Mar 4, 2019",@,Miami Heat,
602,Atlanta Hawks,2018,66,"Wed, Mar 6, 2019",,San Antonio Spurs,
603,Atlanta Hawks,2018,67,"Sat, Mar 9, 2019",,Brooklyn Nets,
604,Atlanta Hawks,2018,68,"Sun, Mar 10, 2019",,New Orleans Pelicans,
605,Atlanta Hawks,2018,69,"Wed, Mar 13, 2019",,Memphis Grizzlies,
606,Atlanta Hawks,2018,70,"Sat, Mar 16, 2019",@,Boston Celtics,
607,Atlanta Hawks,2018,71,"Sun, Mar 17, 2019",@,Orlando Magic,
608,Atlanta Hawks,2018,72,"Tue, Mar 19, 2019",,Houston Rockets,
609,Atlanta Hawks,2018,73,"Thu, Mar 21, 2019",,Utah Jazz,
610,Atlanta Hawks,2018,74,"Sat, Mar 23, 2019",,Philadelphia 76ers,
611,Atlanta Hawks,2018,75,"Tue, Mar 26, 2019",@,New Orleans Pelicans,
612,Atlanta Hawks,2018,76,"Fri, Mar 29, 2019",,Portland Trail Blazers,
613,Atlanta Hawks,2018,77,"Sun, Mar 31, 2019",,Milwaukee Bucks,OT
614,Atlanta Hawks,2018,78,"Tue, Apr 2, 2019",@,San Antonio Spurs,
615,Atlanta Hawks,2018,79,"Wed, Apr 3, 2019",,Philadelphia 76ers,
616,Atlanta Hawks,2018,80,"Fri, Apr 5, 2019",@,Orlando Magic,
617,Atlanta Hawks,2018,81,"Sun, Apr 7, 2019",@,Milwaukee Bucks,
618,Atlanta Hawks,2018,82,"Wed, Apr 10, 2019",,Indiana Pacers,
619,Atlanta Hawks,2019,1,"Thu, Oct 24, 2019",@,Detroit Pistons,
620,Atlanta Hawks,2019,2,"Sat, Oct 26, 2019",,Orlando Magic,
621,Atlanta Hawks,2019,3,"Mon, Oct 28, 2019",,Philadelphia 76ers,
622,Atlanta Hawks,2019,4,"Tue, Oct 29, 2019",@,Miami Heat,
623,Atlanta Hawks,2019,5,"Thu, Oct 31, 2019",,Miami Heat,
624,Atlanta Hawks,2019,6,"Tue, Nov 5, 2019",,San Antonio Spurs,
625,Atlanta Hawks,2019,7,"Wed, Nov 6, 2019",,Chicago Bulls,
626,Atlanta Hawks,2019,8,"Fri, Nov 8, 2019",,Sacramento Kings,
627,Atlanta Hawks,2019,9,"Sun, Nov 10, 2019",@,Portland Trail Blazers,OT
628,Atlanta Hawks,2019,10,"Tue, Nov 12, 2019",@,Denver Nuggets,
629,Atlanta Hawks,2019,11,"Thu, Nov 14, 2019",@,Phoenix Suns,
630,Atlanta Hawks,2019,12,"Sat, Nov 16, 2019",@,Los Angeles Clippers,
631,Atlanta Hawks,2019,13,"Sun, Nov 17, 2019",@,Los Angeles Lakers,
